title_id,replication_count,nodes
tt2222217,3,"node_7,node_8,node_9"
tt6916082,3,"node_7,node_8,node_9"
tt2034624,3,"node_7,node_8,node_9"
tt10213600,3,"node_7,node_8,node_9"
tt7729530,3,"node_7,node_8,node_9"
tt0812282,3,"node_7,node_8,node_9"
tt3938880,3,"node_7,node_8,node_9"
tt26543937,3,"node_7,node_8,node_9"
tt32603120,3,"node_7,node_8,node_9"
tt29978787,3,"node_7,node_8,node_9"
tt43693457,3,"node_7,node_8,node_9"
tt0896943,3,"node_7,node_8,node_9"
tt29864975,3,"node_7,node_8,node_9"
tt3973080,3,"node_7,node_8,node_9"
tt14957714,3,"node_7,node_8,node_9"
tt11287908,3,"node_7,node_8,node_9"
tt35819659,3,"node_7,node_8,node_9"
tt0469911,3,"node_7,node_8,node_9"
tt28074397,3,"node_7,node_8,node_9"
tt41907395,3,"node_7,node_8,node_9"
tt38573748,3,"node_7,node_8,node_9"
tt9372776,3,"node_7,node_8,node_9"
tt43361603,3,"node_7,node_8,node_9"
tt42577289,3,"node_7,node_8,node_9"
tt0434603,3,"node_7,node_8,node_9"
tt12999774,3,"node_7,node_8,node_9"
tt33321600,3,"node_7,node_8,node_9"
tt0504408,3,"node_7,node_8,node_9"
tt0660007,3,"node_7,node_8,node_9"
tt15634876,3,"node_7,node_8,node_9"
tt29465061,3,"node_7,node_8,node_9"
tt1435008,3,"node_7,node_8,node_9"
tt14633186,3,"node_7,node_8,node_9"
tt9877050,3,"node_7,node_8,node_9"
tt7061270,3,"node_7,node_8,node_9"
tt10741772,3,"node_7,node_8,node_9"
tt15566132,3,"node_7,node_8,node_9"
tt26681162,3,"node_7,node_8,node_9"
tt15454364,3,"node_7,node_8,node_9"
tt12341000,3,"node_7,node_8,node_9"
tt34787365,3,"node_7,node_8,node_9"
tt2035394,3,"node_7,node_8,node_9"
tt5278862,3,"node_7,node_8,node_9"
tt5034076,3,"node_7,node_8,node_9"
tt9711240,3,"node_7,node_8,node_9"
tt32065213,3,"node_7,node_8,node_9"
tt28143469,3,"node_7,node_8,node_9"
tt35248627,3,"node_7,node_8,node_9"
tt16315434,3,"node_7,node_8,node_9"
tt27650294,3,"node_7,node_8,node_9"
tt26423592,3,"node_7,node_8,node_9"
tt8305924,3,"node_7,node_8,node_9"
tt3669050,3,"node_7,node_8,node_9"
tt0500467,3,"node_7,node_8,node_9"
tt4996100,3,"node_7,node_8,node_9"
tt36171244,3,"node_7,node_8,node_9"
tt32135519,3,"node_7,node_8,node_9"
tt11258418,3,"node_7,node_8,node_9"
tt0743221,3,"node_7,node_8,node_9"
tt15888674,3,"node_7,node_8,node_9"
tt9598718,3,"node_7,node_8,node_9"
tt2216588,3,"node_7,node_8,node_9"
tt11114200,3,"node_7,node_8,node_9"
tt15846220,3,"node_7,node_8,node_9"
tt1844912,3,"node_7,node_8,node_9"
tt0825109,3,"node_7,node_8,node_9"
tt0689971,3,"node_7,node_8,node_9"
tt4323360,3,"node_7,node_8,node_9"
tt7971914,3,"node_7,node_8,node_9"
tt0644825,3,"node_7,node_8,node_9"
tt22890268,3,"node_7,node_8,node_9"
tt15977410,3,"node_7,node_8,node_9"
tt28357500,3,"node_7,node_8,node_9"
tt29356486,3,"node_7,node_8,node_9"
tt39229663,3,"node_7,node_8,node_9"
tt3202232,3,"node_7,node_8,node_9"
tt14627732,3,"node_7,node_8,node_9"
tt1835004,3,"node_7,node_8,node_9"
tt9178468,3,"node_7,node_8,node_9"
tt5855928,3,"node_7,node_8,node_9"
tt11890042,3,"node_7,node_8,node_9"
tt4895136,3,"node_7,node_8,node_9"
tt1536386,3,"node_7,node_8,node_9"
tt3682696,3,"node_7,node_8,node_9"
tt8562692,3,"node_7,node_8,node_9"
tt3414626,3,"node_7,node_8,node_9"
tt22084248,3,"node_7,node_8,node_9"
tt5648716,3,"node_7,node_8,node_9"
tt20124566,3,"node_7,node_8,node_9"
tt4510154,3,"node_7,node_8,node_9"
tt41323285,3,"node_7,node_8,node_9"
tt6085092,3,"node_7,node_8,node_9"
tt30768919,3,"node_7,node_8,node_9"
tt7542064,3,"node_7,node_8,node_9"
tt30120740,3,"node_7,node_8,node_9"
tt0329834,3,"node_7,node_8,node_9"
tt12609656,3,"node_7,node_8,node_9"
tt11284420,3,"node_7,node_8,node_9"
tt32062105,3,"node_7,node_8,node_9"
