descriptor_ui,replication_count,nodes
D000070516,3,"node_2,node_7,node_8"
D000070536,3,"node_2,node_7,node_8"
D000070538,3,"node_1,node_7,node_8"
D000070539,3,"node_1,node_7,node_8"
D000070556,3,"node_1,node_10,node_6"
D000070557,3,"node_1,node_7,node_8"
D000070558,4,"node_1,node_10,node_5,node_6"
D000070559,3,"node_1,node_10,node_6"
D000070576,3,"node_2,node_6,node_7"
D000070579,3,"node_2,node_6,node_7"
D000070580,3,"node_1,node_7,node_8"
D000070584,3,"node_2,node_6,node_7"
D000070585,4,"node_2,node_6,node_7,node_8"
D000070586,3,"node_1,node_10,node_6"
D000070587,3,"node_1,node_10,node_2"
D000070589,4,"node_1,node_10,node_5,node_6"
D000070590,3,"node_2,node_6,node_7"
D000070591,3,"node_1,node_10,node_6"
D000070592,3,"node_1,node_10,node_6"
D000070593,3,"node_1,node_7,node_8"
D000070597,3,"node_1,node_2,node_5"
D000070598,3,"node_1,node_10,node_2"
D000070599,3,"node_1,node_10,node_5"
D000070600,3,"node_1,node_10,node_2"
D000070601,4,"node_1,node_10,node_5,node_8"
D000070602,3,"node_1,node_2,node_5"
D000070603,3,"node_1,node_10,node_2"
D000070604,5,"node_1,node_10,node_2,node_5,node_6"
D000070606,3,"node_1,node_2,node_5"
D000070607,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000070614,5,"node_1,node_2,node_5,node_7,node_8"
D000070616,5,"node_1,node_2,node_5,node_7,node_8"
D000070617,3,"node_1,node_10,node_8"
D000070621,3,"node_1,node_6,node_8"
D000070624,5,"node_1,node_10,node_2,node_5,node_8"
D000070625,5,"node_1,node_10,node_2,node_5,node_8"
D000070627,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000070628,3,"node_1,node_6,node_8"
D000070630,3,"node_1,node_10,node_5"
D000070631,3,"node_1,node_10,node_5"
D000070632,3,"node_1,node_2,node_6"
D000070633,5,"node_1,node_2,node_5,node_7,node_8"
D000070634,5,"node_1,node_10,node_5,node_7,node_8"
D000070635,3,"node_1,node_5,node_8"
D000070636,4,"node_1,node_10,node_5,node_7"
D000070637,5,"node_1,node_2,node_5,node_7,node_8"
D000070638,5,"node_1,node_10,node_5,node_6,node_8"
D000070639,5,"node_1,node_10,node_5,node_6,node_7"
D000070642,5,"node_1,node_10,node_2,node_5,node_8"
D000070656,3,"node_1,node_10,node_5"
D000070657,3,"node_1,node_10,node_5"
D000070658,3,"node_1,node_10,node_6"
D000070659,3,"node_5,node_7,node_8"
D000070660,3,"node_10,node_5,node_6"
D000070676,4,"node_1,node_10,node_5,node_6"
D000070677,3,"node_1,node_10,node_6"
D000070696,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000070716,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000070736,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000070777,3,"node_10,node_2,node_8"
D000070778,3,"node_2,node_6,node_7"
D000070779,4,"node_1,node_10,node_5,node_6"
D000070780,3,"node_2,node_6,node_7"
D000070796,3,"node_2,node_6,node_7"
D000070797,3,"node_2,node_6,node_7"
D000070798,3,"node_2,node_6,node_7"
D000070799,4,"node_1,node_10,node_6,node_8"
D000070816,4,"node_2,node_6,node_7,node_8"
D000070817,4,"node_2,node_6,node_7,node_8"
D000070818,4,"node_2,node_5,node_6,node_7"
D000070819,4,"node_2,node_5,node_6,node_7"
D000070820,4,"node_2,node_5,node_6,node_7"
D000070821,3,"node_2,node_6,node_7"
D000070822,3,"node_1,node_7,node_8"
D000070837,3,"node_2,node_5,node_7"
D000070838,5,"node_10,node_2,node_5,node_7,node_8"
D000070840,3,"node_10,node_2,node_7"
D000070856,3,"node_1,node_10,node_7"
D000070857,3,"node_1,node_6,node_8"
D000070876,3,"node_2,node_6,node_7"
D000070896,4,"node_1,node_10,node_5,node_7"
D000070916,3,"node_1,node_6,node_8"
D000070918,3,"node_1,node_6,node_8"
D000070956,4,"node_2,node_5,node_6,node_7"
D000070957,4,"node_2,node_5,node_6,node_7"
D000070976,4,"node_2,node_5,node_6,node_7"
D000070996,4,"node_2,node_6,node_7,node_8"
D000070997,4,"node_2,node_6,node_7,node_8"
D000070998,4,"node_2,node_6,node_7,node_8"
D000071017,3,"node_1,node_5,node_8"
D000071018,5,"node_10,node_2,node_6,node_7,node_8"
D000071019,5,"node_10,node_2,node_6,node_7,node_8"
D000071020,4,"node_2,node_6,node_7,node_8"
D000071036,3,"node_1,node_7,node_8"
D000071037,5,"node_1,node_5,node_6,node_7,node_8"
D000071038,5,"node_1,node_5,node_6,node_7,node_8"
D000071039,3,"node_1,node_2,node_5"
D000071040,5,"node_1,node_5,node_6,node_7,node_8"
D000071041,3,"node_1,node_7,node_8"
D000071056,3,"node_1,node_10,node_5"
D000071057,5,"node_1,node_5,node_6,node_7,node_8"
D000071058,3,"node_2,node_6,node_7"
D000071059,3,"node_1,node_5,node_8"
D000071060,4,"node_1,node_2,node_6,node_8"
D000071061,3,"node_1,node_6,node_8"
D000071062,3,"node_1,node_10,node_6"
D000071063,3,"node_2,node_6,node_7"
D000071064,5,"node_1,node_5,node_6,node_7,node_8"
D000071065,5,"node_1,node_2,node_6,node_7,node_8"
D000071066,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D000071067,4,"node_1,node_10,node_5,node_6"
D000071068,3,"node_2,node_6,node_7"
D000071069,3,"node_1,node_2,node_8"
D000071070,5,"node_1,node_10,node_2,node_6,node_8"
D000071071,3,"node_1,node_10,node_7"
D000071072,3,"node_1,node_5,node_8"
D000071074,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000071075,3,"node_1,node_5,node_8"
D000071076,3,"node_1,node_5,node_8"
D000071077,3,"node_10,node_6,node_7"
D000071078,3,"node_1,node_10,node_7"
D000071079,3,"node_1,node_10,node_7"
D000071080,3,"node_1,node_2,node_8"
D000071081,4,"node_2,node_5,node_7,node_8"
D000071085,5,"node_1,node_10,node_2,node_6,node_8"
D000071087,5,"node_1,node_10,node_2,node_6,node_8"
D000071096,5,"node_2,node_5,node_6,node_7,node_8"
D000071097,5,"node_2,node_5,node_6,node_7,node_8"
D000071116,5,"node_2,node_5,node_6,node_7,node_8"
D000071117,4,"node_1,node_2,node_6,node_8"
D000071118,5,"node_2,node_5,node_6,node_7,node_8"
D000071119,5,"node_2,node_5,node_6,node_7,node_8"
D000071120,5,"node_2,node_5,node_6,node_7,node_8"
D000071121,5,"node_2,node_5,node_6,node_7,node_8"
D000071137,3,"node_2,node_5,node_7"
D000071156,3,"node_2,node_6,node_7"
D000071158,4,"node_2,node_5,node_6,node_7"
D000071161,3,"node_2,node_6,node_7"
D000071162,3,"node_2,node_6,node_7"
D000071163,3,"node_2,node_6,node_7"
D000071164,3,"node_2,node_6,node_7"
D000071165,3,"node_2,node_6,node_7"
D000071176,4,"node_2,node_6,node_7,node_8"
D000071177,4,"node_2,node_6,node_7,node_8"
D000071178,4,"node_2,node_6,node_7,node_8"
D000071179,3,"node_2,node_6,node_7"
D000071181,4,"node_2,node_6,node_7,node_8"
D000071182,3,"node_1,node_7,node_8"
D000071183,3,"node_2,node_6,node_7"
D000071184,3,"node_1,node_5,node_8"
D000071185,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D000071186,3,"node_2,node_6,node_7"
D000071187,3,"node_2,node_6,node_7"
D000071189,4,"node_2,node_5,node_6,node_7"
D000071190,3,"node_2,node_6,node_7"
D000071192,3,"node_2,node_6,node_7"
D000071193,3,"node_2,node_6,node_7"
D000071194,3,"node_10,node_5,node_6"
D000071195,3,"node_10,node_2,node_8"
D000071196,3,"node_1,node_7,node_8"
D000071197,3,"node_1,node_7,node_8"
D000071198,3,"node_2,node_6,node_7"
D000071199,3,"node_2,node_6,node_7"
D000071216,3,"node_10,node_2,node_8"
D000071217,3,"node_1,node_5,node_8"
D000071218,3,"node_1,node_5,node_8"
D000071219,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D000071220,3,"node_5,node_7,node_8"
D000071221,4,"node_2,node_5,node_6,node_7"
D000071222,3,"node_2,node_6,node_7"
D000071223,3,"node_2,node_6,node_7"
D000071225,3,"node_10,node_2,node_6"
D000071228,4,"node_2,node_5,node_6,node_7"
D000071229,3,"node_2,node_6,node_7"
D000071230,3,"node_2,node_6,node_7"
D000071231,4,"node_2,node_5,node_6,node_7"
D000071232,5,"node_10,node_2,node_6,node_7,node_8"
D000071234,5,"node_10,node_2,node_6,node_7,node_8"
D000071235,5,"node_10,node_2,node_6,node_7,node_8"
D000071238,3,"node_1,node_7,node_8"
D000071241,3,"node_1,node_7,node_8"
D000071243,3,"node_1,node_10,node_5"
D000071244,3,"node_10,node_2,node_6"
D000071245,3,"node_2,node_6,node_7"
D000071246,3,"node_2,node_6,node_7"
D000071247,3,"node_2,node_6,node_7"
D000071248,3,"node_2,node_6,node_7"
D000071250,3,"node_2,node_6,node_7"
D000071251,3,"node_1,node_5,node_8"
D000071252,4,"node_1,node_10,node_5,node_7"
D000071253,3,"node_1,node_2,node_8"
D000071256,3,"node_2,node_6,node_7"
D000071257,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D000071277,3,"node_1,node_5,node_8"
D000071278,3,"node_10,node_2,node_8"
D000071296,3,"node_10,node_2,node_8"
D000071297,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000071298,5,"node_1,node_10,node_2,node_5,node_8"
D000071316,3,"node_2,node_6,node_7"
D000071317,3,"node_2,node_6,node_7"
D000071336,3,"node_2,node_6,node_7"
D000071376,3,"node_1,node_7,node_8"
D000071377,3,"node_1,node_7,node_8"
D000071378,3,"node_1,node_10,node_6"
D000071380,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000071396,4,"node_2,node_5,node_6,node_7"
D000071416,3,"node_2,node_6,node_7"
D000071417,3,"node_2,node_6,node_7"
D000071419,3,"node_1,node_7,node_8"
D000071421,4,"node_1,node_6,node_7,node_8"
D000071422,3,"node_1,node_2,node_8"
D000071425,3,"node_2,node_6,node_7"
D000071426,3,"node_2,node_6,node_7"
D000071427,3,"node_2,node_6,node_7"
D000071436,4,"node_1,node_5,node_7,node_8"
D000071437,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000071438,3,"node_2,node_6,node_7"
D000071439,4,"node_1,node_5,node_7,node_8"
D000071441,3,"node_1,node_10,node_2"
D000071442,5,"node_1,node_2,node_5,node_7,node_8"
D000071443,4,"node_2,node_6,node_7,node_8"
D000071444,5,"node_1,node_2,node_5,node_7,node_8"
D000071446,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000071447,3,"node_2,node_6,node_7"
D000071448,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000071449,3,"node_2,node_5,node_7"
D000071450,4,"node_2,node_6,node_7,node_8"
D000071451,4,"node_2,node_5,node_6,node_7"
D000071456,3,"node_2,node_6,node_7"
D000071457,3,"node_2,node_5,node_7"
D000071458,3,"node_1,node_7,node_8"
D000071459,3,"node_1,node_7,node_8"
D000071461,3,"node_1,node_7,node_8"
D000071476,3,"node_1,node_7,node_8"
D000071477,3,"node_1,node_2,node_6"
D000071478,3,"node_2,node_5,node_7"
D000071479,3,"node_2,node_5,node_7"
D000071480,4,"node_2,node_5,node_6,node_7"
D000071496,3,"node_2,node_5,node_7"
D000071497,4,"node_1,node_10,node_6,node_8"
D000071498,3,"node_2,node_5,node_7"
D000071499,3,"node_2,node_5,node_7"
D000071500,3,"node_2,node_5,node_7"
D000071501,3,"node_2,node_5,node_7"
D000071502,3,"node_2,node_5,node_7"
D000071503,3,"node_2,node_5,node_7"
D000071516,3,"node_2,node_5,node_7"
D000071518,3,"node_2,node_6,node_7"
D000071538,3,"node_1,node_7,node_8"
D000071556,3,"node_1,node_7,node_8"
D000071557,3,"node_2,node_6,node_7"
D000071559,3,"node_2,node_6,node_7"
D000071560,3,"node_2,node_6,node_7"
D000071562,3,"node_1,node_10,node_7"
D000071576,3,"node_1,node_10,node_7"
D000071596,3,"node_1,node_2,node_5"
D000071616,3,"node_2,node_6,node_7"
D000071617,4,"node_2,node_5,node_6,node_7"
D000071636,4,"node_2,node_5,node_6,node_7"
D000071656,3,"node_2,node_6,node_7"
D000071657,4,"node_2,node_5,node_6,node_7"
D000071676,3,"node_2,node_6,node_7"
D000071677,3,"node_2,node_5,node_7"
D000071678,3,"node_1,node_7,node_8"
D000071679,4,"node_2,node_5,node_6,node_7"
D000071681,4,"node_2,node_5,node_6,node_7"
D000071682,3,"node_1,node_7,node_8"
D000071696,3,"node_5,node_7,node_8"
D000071697,3,"node_1,node_6,node_8"
D000071698,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000071699,5,"node_1,node_10,node_6,node_7,node_8"
D000071700,4,"node_1,node_10,node_2,node_6"
D000071701,3,"node_2,node_6,node_7"
D000071716,3,"node_2,node_6,node_7"
D000071717,3,"node_2,node_6,node_7"
D000071736,3,"node_2,node_6,node_7"
D000071737,3,"node_2,node_6,node_7"
D000071738,3,"node_2,node_6,node_7"
D000071739,3,"node_2,node_6,node_7"
D000071740,3,"node_2,node_6,node_7"
D000071741,3,"node_2,node_6,node_7"
D000071756,4,"node_2,node_5,node_6,node_7"
D000071757,3,"node_1,node_7,node_8"
D000071776,3,"node_1,node_7,node_8"
D000071796,3,"node_2,node_6,node_7"
D000071797,4,"node_2,node_6,node_7,node_8"
D000071799,3,"node_2,node_6,node_7"
D000071816,4,"node_2,node_6,node_7,node_8"
D000071818,3,"node_2,node_6,node_7"
D000071819,3,"node_10,node_5,node_6"
D000071820,3,"node_5,node_7,node_8"
D000071821,3,"node_2,node_6,node_7"
D000071822,3,"node_10,node_2,node_8"
D000071825,3,"node_10,node_2,node_6"
D000071826,3,"node_1,node_6,node_8"
D000071836,3,"node_6,node_7,node_8"
D000071837,4,"node_2,node_6,node_7,node_8"
D000071838,5,"node_2,node_5,node_6,node_7,node_8"
D000071840,4,"node_2,node_6,node_7,node_8"
D000071841,3,"node_2,node_6,node_7"
D000071856,3,"node_1,node_7,node_8"
D000071857,3,"node_2,node_6,node_7"
D000071858,4,"node_2,node_6,node_7,node_8"
D000071876,3,"node_2,node_5,node_7"
D000071877,4,"node_2,node_5,node_6,node_7"
D000071896,3,"node_1,node_6,node_8"
D000071916,4,"node_2,node_6,node_7,node_8"
D000071936,3,"node_1,node_7,node_8"
D000071937,4,"node_1,node_2,node_5,node_6"
D000071938,3,"node_1,node_10,node_6"
D000071939,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D000071940,3,"node_1,node_10,node_8"
D000071941,4,"node_1,node_5,node_6,node_8"
D000071956,3,"node_1,node_10,node_5"
D000071959,5,"node_10,node_2,node_5,node_7,node_8"
D000071960,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D000071976,3,"node_1,node_2,node_5"
D000071997,4,"node_1,node_2,node_6,node_8"
D000071999,3,"node_2,node_6,node_7"
D000072000,3,"node_2,node_6,node_7"
D000072001,3,"node_1,node_5,node_8"
D000072002,4,"node_2,node_6,node_7,node_8"
D000072017,3,"node_2,node_5,node_7"
D000072018,5,"node_10,node_2,node_5,node_7,node_8"
D000072019,3,"node_2,node_6,node_7"
D000072020,3,"node_1,node_5,node_8"
D000072036,4,"node_1,node_10,node_6,node_8"
D000072038,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D000072039,4,"node_1,node_10,node_5,node_7"
D000072040,4,"node_10,node_2,node_6,node_7"
D000072041,3,"node_2,node_6,node_7"
D000072042,4,"node_1,node_10,node_5,node_7"
D000072056,3,"node_2,node_6,node_7"
D000072077,5,"node_10,node_2,node_5,node_7,node_8"
D000072078,3,"node_1,node_6,node_8"
D000072079,3,"node_2,node_6,node_7"
D000072080,5,"node_10,node_2,node_5,node_7,node_8"
D000072081,3,"node_2,node_6,node_7"
D000072082,3,"node_2,node_6,node_7"
D000072085,5,"node_10,node_2,node_5,node_7,node_8"
D000072086,3,"node_2,node_6,node_7"
D000072087,5,"node_10,node_2,node_5,node_7,node_8"
D000072096,5,"node_10,node_2,node_5,node_7,node_8"
D000072097,5,"node_10,node_2,node_5,node_7,node_8"
D000072098,3,"node_1,node_6,node_8"
D000072099,3,"node_2,node_6,node_7"
D000072100,3,"node_2,node_6,node_7"
D000072101,3,"node_2,node_6,node_7"
D000072102,5,"node_10,node_2,node_5,node_7,node_8"
D000072103,5,"node_10,node_2,node_5,node_7,node_8"
D000072104,5,"node_10,node_2,node_5,node_7,node_8"
D000072105,3,"node_2,node_5,node_7"
D000072106,5,"node_10,node_2,node_5,node_7,node_8"
D000072117,3,"node_10,node_2,node_8"
D000072137,3,"node_1,node_5,node_8"
D000072138,3,"node_5,node_7,node_8"
D000072139,3,"node_10,node_5,node_6"
D000072140,5,"node_10,node_2,node_5,node_7,node_8"
D000072141,5,"node_10,node_2,node_5,node_7,node_8"
D000072142,5,"node_10,node_2,node_5,node_7,node_8"
D000072143,5,"node_10,node_2,node_5,node_7,node_8"
D000072156,5,"node_10,node_2,node_5,node_7,node_8"
D000072157,5,"node_10,node_2,node_5,node_7,node_8"
D000072158,5,"node_10,node_2,node_5,node_7,node_8"
D000072159,3,"node_2,node_6,node_7"
D000072160,3,"node_2,node_6,node_7"
D000072161,5,"node_10,node_2,node_5,node_7,node_8"
D000072162,5,"node_10,node_2,node_5,node_7,node_8"
D000072163,5,"node_10,node_2,node_5,node_7,node_8"
D000072176,3,"node_1,node_5,node_8"
D000072177,5,"node_10,node_2,node_5,node_7,node_8"
D000072178,5,"node_10,node_2,node_5,node_7,node_8"
D000072179,3,"node_2,node_6,node_7"
D000072180,3,"node_2,node_5,node_7"
D000072181,3,"node_2,node_5,node_7"
D000072182,3,"node_1,node_2,node_8"
D000072183,3,"node_2,node_5,node_7"
D000072184,5,"node_10,node_2,node_5,node_7,node_8"
D000072196,5,"node_2,node_5,node_6,node_7,node_8"
D000072197,5,"node_2,node_5,node_6,node_7,node_8"
D000072198,5,"node_2,node_5,node_6,node_7,node_8"
D000072199,5,"node_2,node_5,node_6,node_7,node_8"
D000072200,4,"node_2,node_5,node_6,node_7"
D000072216,4,"node_2,node_6,node_7,node_8"
D000072218,5,"node_10,node_2,node_5,node_7,node_8"
D000072219,5,"node_10,node_2,node_5,node_7,node_8"
D000072220,5,"node_10,node_2,node_5,node_7,node_8"
D000072221,5,"node_10,node_2,node_5,node_7,node_8"
D000072222,5,"node_10,node_2,node_5,node_7,node_8"
D000072223,5,"node_10,node_2,node_5,node_7,node_8"
D000072224,3,"node_2,node_6,node_7"
D000072226,3,"node_1,node_6,node_8"
D000072227,3,"node_1,node_5,node_8"
D000072228,5,"node_1,node_10,node_2,node_5,node_6"
D000072229,5,"node_1,node_10,node_5,node_6,node_8"
D000072230,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000072231,3,"node_1,node_6,node_8"
D000072232,3,"node_1,node_10,node_8"
D000072233,3,"node_2,node_6,node_7"
D000072234,3,"node_1,node_2,node_8"
D000072235,4,"node_2,node_5,node_6,node_7"
D000072236,3,"node_2,node_6,node_7"
D000072237,3,"node_2,node_6,node_7"
D000072257,3,"node_1,node_6,node_8"
D000072258,5,"node_1,node_10,node_6,node_7,node_8"
D000072259,3,"node_2,node_6,node_7"
D000072260,3,"node_2,node_6,node_7"
D000072261,3,"node_2,node_6,node_7"
D000072263,3,"node_1,node_2,node_8"
D000072264,3,"node_1,node_2,node_8"
D000072277,3,"node_1,node_6,node_8"
D000072278,3,"node_2,node_6,node_7"
D000072280,3,"node_1,node_10,node_2"
D000072281,3,"node_1,node_10,node_5"
D000072282,4,"node_10,node_2,node_6,node_7"
D000072283,3,"node_1,node_7,node_8"
D000072296,3,"node_1,node_7,node_8"
D000072316,3,"node_2,node_7,node_8"
D000072317,4,"node_1,node_2,node_7,node_8"
D000072318,3,"node_1,node_2,node_8"
D000072336,5,"node_1,node_2,node_5,node_7,node_8"
D000072338,4,"node_1,node_2,node_7,node_8"
D000072339,3,"node_2,node_5,node_8"
D000072340,3,"node_2,node_5,node_7"
D000072356,3,"node_1,node_2,node_8"
D000072357,3,"node_1,node_10,node_2"
D000072358,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000072359,4,"node_10,node_2,node_6,node_7"
D000072376,3,"node_2,node_6,node_7"
D000072377,4,"node_2,node_5,node_6,node_7"
D000072378,5,"node_10,node_2,node_5,node_7,node_8"
D000072379,4,"node_2,node_5,node_6,node_7"
D000072380,4,"node_2,node_5,node_6,node_7"
D000072396,3,"node_2,node_5,node_7"
D000072416,3,"node_1,node_7,node_8"
D000072417,3,"node_1,node_7,node_8"
D000072436,3,"node_1,node_2,node_8"
D000072437,3,"node_1,node_5,node_8"
D000072438,3,"node_10,node_2,node_7"
D000072439,3,"node_1,node_6,node_8"
D000072440,4,"node_10,node_5,node_7,node_8"
D000072441,3,"node_2,node_6,node_7"
D000072458,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000072461,5,"node_10,node_2,node_5,node_6,node_7"
D000072466,3,"node_1,node_10,node_2"
D000072467,5,"node_10,node_2,node_5,node_6,node_7"
D000072469,5,"node_10,node_2,node_5,node_6,node_7"
D000072470,5,"node_10,node_2,node_5,node_6,node_7"
D000072471,3,"node_1,node_2,node_8"
D000072472,5,"node_10,node_2,node_5,node_6,node_7"
D000072473,3,"node_2,node_6,node_7"
D000072474,5,"node_10,node_2,node_5,node_6,node_7"
D000072475,5,"node_10,node_2,node_5,node_6,node_7"
D000072476,5,"node_10,node_2,node_5,node_6,node_7"
D000072477,5,"node_10,node_2,node_5,node_6,node_7"
D000072478,5,"node_10,node_2,node_5,node_6,node_7"
D000072480,4,"node_10,node_2,node_5,node_8"
D000072481,3,"node_2,node_5,node_7"
D000072482,3,"node_2,node_6,node_7"
D000072483,3,"node_2,node_6,node_7"
D000072496,5,"node_10,node_2,node_5,node_6,node_7"
D000072497,5,"node_10,node_2,node_5,node_6,node_7"
D000072498,5,"node_10,node_2,node_5,node_6,node_7"
D000072499,3,"node_2,node_5,node_8"
D000072500,5,"node_10,node_2,node_5,node_6,node_7"
D000072501,5,"node_10,node_2,node_5,node_6,node_7"
D000072503,5,"node_10,node_2,node_5,node_6,node_7"
D000072505,5,"node_10,node_2,node_5,node_6,node_7"
D000072506,4,"node_10,node_2,node_6,node_8"
D000072516,5,"node_10,node_2,node_5,node_6,node_7"
D000072556,5,"node_10,node_2,node_5,node_6,node_7"
D000072576,3,"node_2,node_6,node_7"
D000072577,4,"node_1,node_5,node_6,node_8"
D000072596,4,"node_2,node_6,node_7,node_8"
D000072597,4,"node_2,node_6,node_7,node_8"
D000072598,4,"node_2,node_5,node_6,node_7"
D000072599,5,"node_1,node_10,node_2,node_7,node_8"
D000072600,4,"node_1,node_2,node_7,node_8"
D000072601,3,"node_1,node_5,node_8"
D000072621,4,"node_2,node_5,node_6,node_7"
D000072622,4,"node_2,node_5,node_6,node_7"
D000072636,3,"node_2,node_6,node_7"
D000072637,3,"node_1,node_7,node_8"
D000072638,3,"node_1,node_5,node_8"
D000072639,3,"node_1,node_5,node_8"
D000072640,4,"node_2,node_5,node_6,node_7"
D000072641,4,"node_10,node_5,node_6,node_7"
D000072643,3,"node_10,node_2,node_7"
D000072644,3,"node_1,node_10,node_7"
D000072645,3,"node_1,node_6,node_8"
D000072656,5,"node_1,node_10,node_2,node_5,node_8"
D000072657,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000072658,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000072659,5,"node_1,node_10,node_5,node_6,node_8"
D000072660,3,"node_1,node_6,node_8"
D000072661,4,"node_1,node_10,node_5,node_6"
D000072662,4,"node_1,node_2,node_5,node_8"
D000072663,3,"node_1,node_2,node_8"
D000072664,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D000072666,5,"node_1,node_10,node_5,node_6,node_7"
D000072667,5,"node_1,node_10,node_5,node_6,node_7"
D000072668,3,"node_2,node_6,node_7"
D000072669,3,"node_1,node_5,node_8"
D000072670,3,"node_2,node_6,node_7"
D000072676,3,"node_1,node_2,node_8"
D000072696,4,"node_1,node_2,node_6,node_8"
D000072697,3,"node_1,node_10,node_5"
D000072698,4,"node_1,node_10,node_5,node_8"
D000072699,3,"node_1,node_10,node_5"
D000072700,3,"node_1,node_7,node_8"
D000072716,5,"node_1,node_10,node_2,node_6,node_8"
D000072717,4,"node_1,node_2,node_7,node_8"
D000072736,3,"node_1,node_10,node_7"
D000072737,3,"node_1,node_2,node_8"
D000072738,3,"node_10,node_2,node_7"
D000072739,3,"node_10,node_2,node_5"
D000072740,3,"node_1,node_6,node_8"
D000072741,3,"node_1,node_6,node_8"
D000072742,3,"node_1,node_10,node_6"
D000072743,5,"node_1,node_10,node_2,node_6,node_8"
D000072756,3,"node_1,node_7,node_8"
D000072757,3,"node_1,node_7,node_8"
D000072758,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000072759,3,"node_10,node_2,node_8"
D000072760,4,"node_1,node_10,node_2,node_8"
D000072761,4,"node_1,node_5,node_7,node_8"
D000072776,3,"node_1,node_6,node_8"
D000072777,3,"node_1,node_5,node_8"
D000072797,4,"node_1,node_2,node_6,node_8"
D000072799,4,"node_1,node_2,node_6,node_8"
D000072817,3,"node_1,node_10,node_8"
D000072836,3,"node_1,node_10,node_2"
D000072837,4,"node_1,node_2,node_5,node_8"
D000072856,3,"node_10,node_2,node_7"
D000072858,3,"node_1,node_10,node_5"
D000072860,3,"node_1,node_10,node_2"
D000072861,3,"node_1,node_10,node_5"
D000072878,5,"node_1,node_2,node_5,node_7,node_8"
D000072896,4,"node_5,node_6,node_7,node_8"
D000072916,3,"node_1,node_2,node_8"
D000072917,4,"node_1,node_2,node_5,node_8"
D000072936,4,"node_1,node_5,node_7,node_8"
D000072956,3,"node_1,node_2,node_8"
D000072957,4,"node_2,node_5,node_6,node_8"
D000072977,3,"node_1,node_2,node_8"
D000073017,3,"node_2,node_6,node_8"
D000073038,3,"node_5,node_7,node_8"
D000073039,4,"node_1,node_5,node_7,node_8"
D000073056,4,"node_2,node_5,node_6,node_7"
D000073076,3,"node_2,node_5,node_7"
D000073096,3,"node_2,node_5,node_7"
D000073097,3,"node_2,node_5,node_7"
D000073116,3,"node_1,node_2,node_8"
D000073136,3,"node_2,node_5,node_7"
D000073137,3,"node_2,node_5,node_7"
D000073156,3,"node_10,node_5,node_6"
D000073176,3,"node_10,node_5,node_6"
D000073177,3,"node_10,node_5,node_6"
D000073178,3,"node_10,node_5,node_6"
D000073179,3,"node_10,node_5,node_6"
D000073180,3,"node_10,node_5,node_6"
D000073181,3,"node_10,node_5,node_6"
D000073182,4,"node_10,node_2,node_6,node_7"
D000073183,4,"node_1,node_5,node_7,node_8"
D000073196,3,"node_1,node_5,node_8"
D000073197,3,"node_10,node_5,node_6"
D000073216,3,"node_1,node_10,node_2"
D000073218,3,"node_1,node_10,node_2"
D000073219,3,"node_1,node_10,node_2"
D000073220,3,"node_1,node_10,node_2"
D000073222,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D000073256,3,"node_1,node_6,node_8"
D000073276,3,"node_1,node_2,node_8"
D000073278,3,"node_5,node_7,node_8"
D000073296,3,"node_1,node_2,node_8"
D000073297,5,"node_1,node_2,node_5,node_6,node_8"
D000073316,3,"node_10,node_6,node_7"
D000073319,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D000073320,5,"node_1,node_10,node_2,node_6,node_7"
D000073336,3,"node_1,node_5,node_8"
D000073356,3,"node_5,node_6,node_8"
D000073358,3,"node_10,node_2,node_7"
D000073359,3,"node_1,node_5,node_8"
D000073376,3,"node_1,node_5,node_8"
D000073396,5,"node_2,node_5,node_6,node_7,node_8"
D000073397,5,"node_1,node_10,node_2,node_5,node_8"
D000073398,4,"node_1,node_6,node_7,node_8"
