title_id,replication_count,nodes
tt13572884,3,"node_3,node_4,node_6"
tt3050236,3,"node_10,node_3,node_6"
tt32395724,3,"node_10,node_4,node_6"
tt1860080,3,"node_1,node_3,node_6"
tt2002309,3,"node_1,node_2,node_6"
tt36853479,3,"node_4,node_5,node_6"
tt3375756,3,"node_1,node_3,node_5"
tt0494122,3,"node_1,node_2,node_8"
tt0492082,3,"node_1,node_10,node_4"
tt2152071,2,"node_1,node_6"
tt1341229,3,"node_1,node_2,node_8"
tt10913762,3,"node_10,node_3,node_6"
tt32861755,3,"node_1,node_2,node_6"
tt1174083,3,"node_1,node_10,node_6"
tt21414218,3,"node_4,node_6,node_9"
tt0194732,3,"node_1,node_4,node_7"
tt41094248,2,"node_4,node_6"
tt9443954,3,"node_3,node_4,node_6"
tt10075192,3,"node_4,node_5,node_6"
tt43689538,3,"node_1,node_4,node_5"
tt37455735,3,"node_3,node_4,node_6"
tt10335570,3,"node_2,node_4,node_6"
tt31690744,2,"node_4,node_6"
tt16071642,2,"node_3,node_6"
tt30295940,3,"node_10,node_6,node_9"
tt10432890,2,"node_3,node_6"
tt5768280,3,"node_1,node_3,node_6"
tt12073316,3,"node_5,node_6,node_9"
tt10356558,2,"node_3,node_6"
tt0718553,3,"node_1,node_10,node_6"
tt1432253,3,"node_2,node_4,node_5"
tt33318501,3,"node_10,node_5,node_6"
tt3663418,3,"node_1,node_3,node_6"
tt17518912,3,"node_4,node_6,node_7"
tt8984720,3,"node_1,node_3,node_6"
tt0261697,3,"node_2,node_4,node_8"
tt25381208,3,"node_1,node_4,node_6"
tt26761346,2,"node_4,node_8"
tt2417350,3,"node_1,node_2,node_6"
tt9111628,3,"node_1,node_2,node_6"
tt2772752,3,"node_1,node_3,node_6"
tt0531194,3,"node_1,node_2,node_6"
tt5599910,3,"node_2,node_3,node_4"
tt12464446,2,"node_3,node_4"
tt18969208,3,"node_1,node_4,node_6"
tt7818816,2,"node_3,node_6"
tt13241538,3,"node_1,node_5,node_6"
tt9854066,3,"node_3,node_4,node_6"
tt7692028,3,"node_10,node_6,node_9"
tt3937532,3,"node_3,node_5,node_6"
tt34452007,2,"node_4,node_6"
tt37544488,3,"node_1,node_4,node_5"
tt4527064,3,"node_3,node_6,node_9"
tt29361649,2,"node_4,node_5"
tt34961083,3,"node_10,node_3,node_6"
tt2380289,3,"node_3,node_4,node_5"
tt10761188,3,"node_1,node_3,node_5"
tt2868428,3,"node_3,node_5,node_6"
tt9173638,3,"node_1,node_3,node_6"
tt26441863,3,"node_1,node_5,node_6"
tt9810106,3,"node_2,node_3,node_6"
tt33233709,3,"node_6,node_7,node_8"
tt6497786,2,"node_3,node_5"
tt9784880,3,"node_3,node_6,node_9"
tt16150286,3,"node_4,node_5,node_6"
tt3196524,3,"node_3,node_6,node_9"
tt35703746,3,"node_1,node_3,node_6"
tt33562182,3,"node_1,node_4,node_6"
tt1779426,3,"node_1,node_2,node_5"
tt4438450,3,"node_1,node_4,node_6"
tt5778372,3,"node_3,node_6,node_8"
tt36986372,2,"node_3,node_4"
tt15213772,3,"node_4,node_6,node_7"
tt5188894,3,"node_3,node_5,node_6"
tt27495431,3,"node_1,node_5,node_6"
tt7757402,3,"node_10,node_4,node_6"
tt23875858,3,"node_3,node_4,node_7"
tt0583046,2,"node_1,node_6"
tt29551150,3,"node_4,node_5,node_6"
tt6394164,3,"node_3,node_4,node_5"
tt7536408,3,"node_3,node_4,node_6"
tt5819332,3,"node_10,node_6,node_9"
tt6521364,3,"node_1,node_3,node_6"
tt14254182,3,"node_5,node_6,node_8"
tt40444394,3,"node_2,node_3,node_6"
tt40042758,2,"node_3,node_6"
tt16418872,3,"node_3,node_4,node_6"
tt27942354,2,"node_4,node_6"
tt41966829,2,"node_4,node_6"
tt6278258,3,"node_3,node_4,node_5"
tt7350860,3,"node_10,node_3,node_6"
tt20014588,3,"node_4,node_5,node_6"
tt14304954,3,"node_4,node_5,node_6"
tt33046985,3,"node_3,node_4,node_6"
tt15703688,3,"node_3,node_4,node_6"
tt20247072,3,"node_4,node_6,node_8"
tt1222154,3,"node_10,node_2,node_6"
tt14713440,3,"node_3,node_4,node_5"
tt15386436,2,"node_3,node_9"
tt20864824,2,"node_4,node_5"
tt15618514,2,"node_3,node_6"
tt9168290,3,"node_10,node_3,node_5"
tt43696192,3,"node_4,node_6,node_8"
tt39275089,3,"node_1,node_4,node_6"
tt3936532,3,"node_3,node_5,node_6"
tt15951980,3,"node_3,node_4,node_6"
tt11392174,2,"node_5,node_6"
tt20825306,3,"node_3,node_4,node_6"
tt0567445,3,"node_10,node_4,node_6"
tt32298305,2,"node_4,node_7"
tt2337767,3,"node_1,node_3,node_5"
tt4603424,3,"node_3,node_6,node_7"
tt8842416,2,"node_3,node_5"
tt25306256,3,"node_1,node_5,node_6"
tt10175302,3,"node_1,node_3,node_6"
tt14364748,3,"node_5,node_6,node_9"
tt21583906,3,"node_3,node_4,node_6"
tt0964355,3,"node_2,node_6,node_9"
tt5242524,3,"node_2,node_4,node_6"
tt11816378,3,"node_2,node_3,node_6"
tt2136597,3,"node_1,node_3,node_6"
tt8738786,3,"node_3,node_6,node_8"
tt28577230,3,"node_2,node_3,node_6"
tt9572062,3,"node_1,node_3,node_6"
tt1903718,3,"node_3,node_6,node_7"
tt34677496,2,"node_4,node_6"
tt3443628,2,"node_3,node_6"
tt7837174,3,"node_1,node_3,node_6"
tt1564211,3,"node_2,node_6,node_9"
tt35891505,2,"node_6,node_8"
tt15289274,3,"node_3,node_6,node_7"
tt6896100,3,"node_3,node_6,node_9"
tt15788994,2,"node_4,node_6"
tt4586010,2,"node_6,node_8"
tt15210786,3,"node_1,node_4,node_6"
tt7269686,3,"node_10,node_4,node_6"
tt2835252,3,"node_1,node_4,node_6"
tt37798825,2,"node_4,node_6"
tt39337477,2,"node_4,node_6"
tt0932813,3,"node_2,node_3,node_6"
tt12238090,2,"node_4,node_6"
tt11958326,3,"node_3,node_4,node_6"
tt21902930,3,"node_1,node_5,node_6"
tt22939764,3,"node_5,node_6,node_9"
tt12117498,3,"node_3,node_5,node_7"
tt31987880,3,"node_3,node_6,node_7"
tt3716142,3,"node_1,node_3,node_4"
tt1089894,3,"node_2,node_3,node_6"
tt3444868,3,"node_1,node_3,node_6"
tt12637836,3,"node_1,node_4,node_5"
tt2021417,3,"node_1,node_2,node_6"
tt19871246,2,"node_4,node_6"
tt3035522,2,"node_1,node_6"
tt29367036,3,"node_4,node_5,node_6"
tt9468220,3,"node_1,node_3,node_6"
tt2002522,3,"node_1,node_3,node_6"
tt12362124,3,"node_3,node_4,node_8"
tt0328166,3,"node_3,node_4,node_5"
tt33338624,3,"node_2,node_6,node_7"
tt12928494,3,"node_4,node_6,node_8"
tt6501448,3,"node_3,node_6,node_8"
tt15029500,3,"node_3,node_6,node_7"
tt14205554,2,"node_4,node_6"
tt14283376,3,"node_4,node_5,node_6"
tt14778896,3,"node_1,node_3,node_6"
tt18973798,3,"node_1,node_3,node_6"
tt21075092,3,"node_3,node_6,node_7"
tt15877558,2,"node_4,node_6"
tt7030884,3,"node_2,node_3,node_7"
tt3880622,2,"node_3,node_6"
tt18765856,3,"node_2,node_4,node_6"
tt39379301,2,"node_4,node_6"
tt28785041,3,"node_2,node_6,node_9"
tt21374496,3,"node_3,node_4,node_6"
tt39747187,2,"node_3,node_9"
tt34751854,3,"node_3,node_4,node_5"
tt14635106,3,"node_4,node_5,node_6"
tt35249170,3,"node_4,node_6,node_7"
tt15239284,3,"node_2,node_6,node_7"
tt11451738,3,"node_3,node_6,node_9"
tt5904504,3,"node_3,node_4,node_5"
tt1414174,3,"node_2,node_4,node_5"
tt14214484,3,"node_4,node_6,node_7"
tt6028552,3,"node_3,node_6,node_9"
tt0368879,3,"node_2,node_4,node_8"
tt7288478,3,"node_2,node_6,node_9"
tt1055115,3,"node_1,node_2,node_6"
tt0505571,2,"node_2,node_6"
tt2784698,2,"node_4,node_9"
tt10077424,3,"node_1,node_3,node_6"
tt0741893,3,"node_1,node_10,node_6"
tt0692725,2,"node_1,node_6"
tt13840200,3,"node_3,node_6,node_8"
tt38607501,3,"node_4,node_5,node_6"
tt3738314,3,"node_2,node_4,node_5"
tt7405582,3,"node_2,node_4,node_6"
tt0191153,3,"node_2,node_4,node_8"
tt31860541,3,"node_3,node_4,node_6"
tt15037194,3,"node_4,node_5,node_7"
tt11762840,2,"node_5,node_6"
tt4371808,2,"node_2,node_6"
tt14224838,3,"node_4,node_5,node_6"
tt0720675,3,"node_1,node_2,node_6"
tt16327494,3,"node_4,node_5,node_6"
tt1401529,3,"node_1,node_6,node_9"
tt11711482,3,"node_10,node_3,node_5"
tt4121760,3,"node_2,node_4,node_6"
tt0895196,3,"node_10,node_4,node_6"
tt2434954,2,"node_2,node_4"
tt2560832,3,"node_3,node_6,node_9"
tt14729422,3,"node_4,node_5,node_6"
tt0956179,3,"node_3,node_4,node_8"
tt7657090,2,"node_5,node_9"
tt9835108,2,"node_3,node_6"
tt7095478,2,"node_3,node_6"
tt1968203,3,"node_1,node_6,node_7"
tt14065902,3,"node_3,node_4,node_6"
tt7672144,3,"node_1,node_3,node_5"
tt18272550,3,"node_4,node_6,node_7"
tt5720838,2,"node_3,node_6"
tt1044853,3,"node_1,node_4,node_6"
tt6436968,3,"node_1,node_5,node_6"
tt17060726,3,"node_5,node_6,node_9"
tt28117542,3,"node_1,node_5,node_6"
tt10803946,3,"node_1,node_6,node_7"
tt2714006,3,"node_3,node_4,node_6"
tt34163643,2,"node_4,node_6"
tt38891285,2,"node_3,node_6"
tt33503724,2,"node_4,node_5"
tt39603683,3,"node_1,node_4,node_9"
tt28258624,3,"node_4,node_6,node_8"
tt34819616,2,"node_4,node_6"
tt25969378,3,"node_1,node_5,node_6"
tt1670021,3,"node_3,node_6,node_9"
tt1444845,3,"node_2,node_4,node_6"
tt13788382,3,"node_1,node_3,node_6"
tt27605757,3,"node_10,node_4,node_6"
tt18327730,2,"node_4,node_6"
tt6026042,3,"node_10,node_6,node_7"
tt10488092,3,"node_10,node_2,node_6"
tt11201592,3,"node_3,node_4,node_6"
tt40473040,3,"node_4,node_5,node_6"
tt1838926,3,"node_2,node_4,node_6"
tt33245674,3,"node_5,node_6,node_8"
tt35931679,3,"node_3,node_6,node_7"
tt39300093,2,"node_4,node_6"
tt36366669,2,"node_4,node_6"
tt16729180,3,"node_4,node_5,node_6"
tt27053048,3,"node_3,node_4,node_6"
tt7256654,3,"node_1,node_3,node_8"
tt3561612,3,"node_1,node_3,node_6"
tt16341934,3,"node_3,node_4,node_6"
tt39379471,3,"node_1,node_4,node_6"
tt12316456,3,"node_3,node_4,node_5"
tt1304239,3,"node_1,node_10,node_6"
tt1730919,3,"node_3,node_4,node_6"
tt9395034,3,"node_1,node_2,node_6"
tt5329430,3,"node_3,node_6,node_8"
tt11030612,3,"node_3,node_4,node_6"
tt32792431,3,"node_5,node_6,node_9"
tt14931140,3,"node_4,node_5,node_7"
tt1549041,3,"node_2,node_3,node_4"
tt43137155,2,"node_4,node_6"
tt37504038,3,"node_4,node_5,node_6"
tt1729418,3,"node_3,node_4,node_6"
tt6309100,3,"node_3,node_5,node_6"
tt15069390,3,"node_4,node_5,node_6"
tt34377816,2,"node_4,node_6"
tt3516862,3,"node_2,node_3,node_6"
tt12945742,2,"node_3,node_4"
tt2093043,3,"node_1,node_5,node_9"
tt16475620,3,"node_1,node_3,node_5"
tt14023820,3,"node_4,node_6,node_8"
tt19704628,3,"node_1,node_4,node_6"
tt7656654,2,"node_2,node_6"
tt1546297,3,"node_2,node_4,node_6"
tt11507204,2,"node_3,node_6"
tt10374286,3,"node_3,node_5,node_6"
tt32231305,3,"node_3,node_6,node_9"
tt34597708,3,"node_4,node_6,node_9"
tt2681780,3,"node_3,node_6,node_8"
tt12546164,3,"node_3,node_4,node_6"
tt9573890,2,"node_3,node_6"
tt34552937,2,"node_4,node_6"
tt0135751,2,"node_4,node_6"
tt32253743,3,"node_1,node_6,node_9"
tt5509828,3,"node_1,node_5,node_9"
tt10702902,3,"node_1,node_6,node_9"
tt18239332,3,"node_4,node_6,node_7"
tt14163752,3,"node_3,node_6,node_9"
tt0833737,3,"node_1,node_2,node_6"
tt22694558,2,"node_4,node_5"
tt27420587,3,"node_10,node_4,node_6"
tt1851896,3,"node_3,node_5,node_6"
tt13496292,2,"node_4,node_7"
tt7197696,2,"node_3,node_6"
tt9139014,2,"node_1,node_5"
tt13491670,3,"node_3,node_6,node_7"
tt12747900,2,"node_4,node_5"
tt16290266,3,"node_4,node_6,node_9"
tt6310960,2,"node_3,node_6"
tt33371783,2,"node_1,node_3"
tt9658764,3,"node_1,node_3,node_6"
tt10807740,3,"node_4,node_6,node_9"
tt39290461,3,"node_1,node_3,node_6"
tt7221094,2,"node_6,node_9"
tt6008772,3,"node_2,node_3,node_6"
tt4704904,3,"node_10,node_3,node_4"
tt6812656,3,"node_1,node_4,node_6"
tt19812542,3,"node_1,node_4,node_6"
tt13666816,3,"node_3,node_4,node_6"
tt14430260,3,"node_4,node_5,node_6"
tt39290481,2,"node_4,node_6"
tt5486588,3,"node_3,node_6,node_9"
tt10553414,3,"node_3,node_6,node_7"
tt41797695,3,"node_2,node_4,node_6"
tt1622089,3,"node_3,node_4,node_6"
tt9195598,3,"node_5,node_6,node_9"
tt36983137,2,"node_3,node_6"
tt13656102,3,"node_3,node_5,node_6"
tt3301884,3,"node_3,node_4,node_6"
tt19353328,2,"node_5,node_6"
tt12245386,2,"node_4,node_5"
tt43531499,3,"node_4,node_6,node_9"
tt2916268,3,"node_1,node_3,node_6"
tt7487444,3,"node_3,node_6,node_9"
tt2024185,2,"node_3,node_6"
tt40086726,3,"node_1,node_4,node_6"
tt10813252,3,"node_3,node_6,node_9"
tt5250604,3,"node_3,node_4,node_6"
tt8539500,3,"node_1,node_3,node_4"
tt15463464,3,"node_2,node_4,node_6"
tt29560556,3,"node_4,node_6,node_7"
tt5197324,3,"node_1,node_3,node_6"
tt9393968,3,"node_10,node_2,node_6"
tt38503717,3,"node_10,node_4,node_6"
tt31464321,3,"node_1,node_5,node_6"
tt5968766,2,"node_3,node_6"
tt15874550,3,"node_1,node_4,node_6"
tt3438094,2,"node_6,node_9"
tt6193642,3,"node_2,node_4,node_6"
tt2942194,3,"node_3,node_6,node_9"
tt6348480,3,"node_3,node_4,node_5"
tt31955814,3,"node_1,node_8,node_9"
tt2023196,3,"node_2,node_5,node_6"
tt12310332,3,"node_1,node_5,node_6"
tt7955438,3,"node_2,node_4,node_6"
tt14709930,3,"node_1,node_4,node_5"
tt41998799,3,"node_4,node_6,node_8"
tt8902188,3,"node_3,node_6,node_7"
tt8979676,3,"node_2,node_3,node_7"
tt5030252,3,"node_1,node_3,node_6"
tt13826120,3,"node_1,node_4,node_6"
tt14716678,3,"node_3,node_4,node_6"
tt41942565,3,"node_4,node_6,node_9"
tt36604111,2,"node_5,node_6"
tt5556938,3,"node_3,node_4,node_6"
tt14612548,3,"node_3,node_6,node_9"
tt35685462,3,"node_4,node_6,node_8"
tt26343777,3,"node_1,node_4,node_6"
tt6277272,2,"node_3,node_6"
tt0876580,3,"node_2,node_3,node_6"
tt30766553,3,"node_4,node_6,node_9"
tt18399328,3,"node_1,node_4,node_6"
tt7515840,3,"node_3,node_6,node_9"
tt22006626,3,"node_3,node_6,node_7"
tt0107742,3,"node_1,node_3,node_6"
tt5542820,3,"node_10,node_3,node_4"
tt4978684,2,"node_3,node_5"
tt4888220,2,"node_3,node_6"
tt5104124,2,"node_3,node_6"
tt13894234,3,"node_1,node_4,node_6"
tt5014128,3,"node_1,node_10,node_6"
tt34726260,3,"node_4,node_6,node_8"
tt42756872,3,"node_4,node_6,node_7"
tt8282334,3,"node_6,node_7,node_8"
tt3671356,3,"node_1,node_3,node_6"
tt0158162,3,"node_3,node_5,node_8"
tt8984188,2,"node_3,node_6"
tt1923133,3,"node_1,node_2,node_6"
tt30875916,3,"node_3,node_4,node_6"
tt30577652,3,"node_4,node_6,node_7"
tt37671192,2,"node_2,node_4"
tt8813420,3,"node_5,node_6,node_9"
tt43515135,3,"node_1,node_4,node_6"
tt35985956,2,"node_4,node_6"
tt1770475,3,"node_2,node_6,node_8"
tt5203164,2,"node_4,node_7"
tt8985098,3,"node_3,node_6,node_9"
tt26624210,3,"node_1,node_2,node_4"
tt26503678,3,"node_1,node_5,node_6"
tt38573018,3,"node_1,node_6,node_9"
tt28202220,3,"node_2,node_3,node_6"
tt28686332,3,"node_1,node_2,node_6"
tt5949644,2,"node_3,node_5"
tt42907611,2,"node_3,node_4"
tt38630277,2,"node_3,node_4"
tt35665616,3,"node_1,node_4,node_6"
tt11252246,3,"node_3,node_6,node_7"
tt7519946,2,"node_3,node_6"
tt5733468,3,"node_3,node_6,node_9"
tt10970200,3,"node_3,node_4,node_6"
tt1999932,2,"node_3,node_4"
tt43692791,3,"node_1,node_4,node_6"
tt7342206,3,"node_1,node_2,node_6"
tt1496537,3,"node_1,node_2,node_6"
tt5958616,2,"node_3,node_6"
tt4471694,3,"node_1,node_3,node_5"
tt11857348,3,"node_4,node_5,node_6"
tt11363486,3,"node_3,node_4,node_6"
tt0779332,3,"node_2,node_4,node_6"
tt0970907,2,"node_2,node_7"
tt14155024,3,"node_2,node_6,node_7"
tt39302412,3,"node_3,node_4,node_6"
tt7796920,3,"node_1,node_4,node_6"
tt6448012,3,"node_1,node_3,node_4"
tt30052612,3,"node_2,node_4,node_5"
tt27129077,3,"node_3,node_4,node_5"
tt7487366,3,"node_3,node_5,node_7"
tt14035142,3,"node_1,node_5,node_6"
tt13645116,3,"node_3,node_5,node_6"
tt29419008,3,"node_2,node_4,node_6"
tt0276110,3,"node_10,node_2,node_4"
tt33552617,3,"node_1,node_2,node_6"
tt0700275,3,"node_2,node_6,node_9"
tt28237474,3,"node_1,node_4,node_6"
tt43587617,3,"node_1,node_6,node_8"
tt0647425,3,"node_10,node_6,node_9"
tt3919128,3,"node_10,node_5,node_7"
tt1926215,2,"node_3,node_4"
tt14365452,3,"node_3,node_4,node_6"
tt14494076,3,"node_1,node_4,node_6"
tt5695892,3,"node_3,node_4,node_6"
tt39231142,3,"node_3,node_6,node_8"
tt5908068,3,"node_2,node_3,node_6"
tt21900438,3,"node_1,node_5,node_6"
tt27192513,3,"node_10,node_4,node_5"
tt0261303,3,"node_1,node_10,node_6"
tt15483104,2,"node_1,node_6"
tt14110580,3,"node_3,node_6,node_8"
tt41902183,3,"node_2,node_3,node_4"
tt5792628,3,"node_2,node_3,node_6"
tt12464550,3,"node_4,node_7,node_9"
tt38933147,2,"node_4,node_6"
tt18253796,3,"node_3,node_4,node_6"
tt13376888,3,"node_3,node_5,node_6"
tt1351394,3,"node_2,node_6,node_8"
tt16727760,3,"node_10,node_5,node_6"
tt11639788,3,"node_1,node_5,node_6"
tt5491802,3,"node_3,node_8,node_9"
tt24545208,3,"node_4,node_6,node_8"
tt39130959,3,"node_3,node_4,node_5"
tt14292462,3,"node_4,node_5,node_6"
tt21037814,3,"node_3,node_4,node_6"
tt37471567,2,"node_5,node_6"
tt2128967,3,"node_1,node_5,node_6"
tt0000368,3,"node_2,node_5,node_6"
tt2123488,3,"node_3,node_4,node_6"
tt37455942,2,"node_4,node_5"
tt29077837,3,"node_1,node_4,node_9"
tt1348720,3,"node_2,node_3,node_6"
tt39763189,2,"node_4,node_6"
tt5076214,2,"node_3,node_4"
tt18309750,3,"node_10,node_5,node_6"
tt35167006,3,"node_3,node_4,node_6"
tt2578908,3,"node_3,node_5,node_9"
tt1403239,3,"node_2,node_3,node_5"
tt35698601,3,"node_1,node_4,node_6"
tt14735098,3,"node_1,node_10,node_3"
tt22062052,3,"node_3,node_4,node_6"
tt12562124,3,"node_1,node_4,node_6"
tt5170210,3,"node_3,node_6,node_9"
tt12132114,3,"node_1,node_3,node_6"
tt10946562,3,"node_4,node_6,node_9"
tt32236566,2,"node_4,node_5"
tt10763528,3,"node_3,node_6,node_9"
tt0092823,3,"node_1,node_10,node_4"
tt42027184,3,"node_3,node_4,node_6"
tt14073120,3,"node_4,node_5,node_7"
tt25010842,3,"node_1,node_3,node_6"
tt43688433,3,"node_1,node_3,node_6"
tt0889068,3,"node_2,node_3,node_6"
tt6776056,3,"node_1,node_2,node_6"
tt2424154,2,"node_3,node_6"
tt43691638,3,"node_4,node_6,node_8"
tt20225046,2,"node_4,node_6"
tt15789282,3,"node_4,node_6,node_7"
tt4622156,3,"node_3,node_6,node_9"
tt9757696,3,"node_3,node_4,node_6"
tt0488564,3,"node_2,node_5,node_9"
tt17781942,2,"node_4,node_6"
tt11494192,3,"node_3,node_4,node_6"
tt22468770,2,"node_4,node_6"
tt15760730,3,"node_3,node_4,node_6"
tt35932496,3,"node_4,node_6,node_8"
tt0408970,2,"node_2,node_4"
tt10482904,2,"node_3,node_9"
tt11266392,3,"node_3,node_6,node_9"
tt2363552,2,"node_3,node_6"
tt27711512,3,"node_4,node_5,node_9"
tt35270791,3,"node_1,node_6,node_8"
tt9483414,3,"node_5,node_6,node_8"
tt1649226,3,"node_1,node_3,node_6"
tt39008422,3,"node_4,node_6,node_9"
tt7446656,3,"node_4,node_6,node_7"
tt7594644,3,"node_1,node_3,node_6"
tt16762592,3,"node_3,node_6,node_8"
tt13449226,3,"node_4,node_6,node_8"
tt13543596,3,"node_3,node_5,node_6"
tt10918560,2,"node_3,node_6"
tt40925871,3,"node_3,node_4,node_6"
tt29274032,3,"node_10,node_6,node_9"
tt6929890,3,"node_4,node_8,node_9"
tt20222650,2,"node_4,node_6"
tt7326688,2,"node_3,node_9"
tt35441594,2,"node_3,node_6"
tt6301240,2,"node_3,node_6"
tt0470717,3,"node_10,node_5,node_7"
tt9045184,3,"node_3,node_4,node_6"
tt32083786,2,"node_4,node_9"
tt40849651,2,"node_3,node_6"
tt4606524,3,"node_3,node_6,node_9"
tt1672753,3,"node_3,node_5,node_9"
tt4046386,3,"node_3,node_6,node_9"
tt10040216,3,"node_1,node_3,node_6"
tt32760849,3,"node_3,node_6,node_9"
tt5418116,3,"node_3,node_4,node_6"
tt10417146,2,"node_4,node_5"
tt5014916,2,"node_3,node_6"
tt5281480,3,"node_2,node_4,node_6"
tt4815130,3,"node_1,node_3,node_6"
tt27688744,3,"node_3,node_4,node_6"
tt15342932,3,"node_3,node_6,node_9"
tt10868026,3,"node_3,node_6,node_7"
tt15523700,3,"node_1,node_5,node_6"
tt4161028,3,"node_3,node_6,node_9"
tt14192732,3,"node_4,node_5,node_6"
tt12130666,2,"node_5,node_6"
tt22086456,3,"node_3,node_6,node_8"
tt6247364,3,"node_3,node_5,node_6"
tt12280272,3,"node_1,node_3,node_6"
tt1239584,3,"node_1,node_3,node_6"
tt7383598,2,"node_4,node_9"
tt4871252,2,"node_6,node_8"
tt14795882,3,"node_4,node_5,node_6"
tt33094042,2,"node_4,node_6"
tt1151414,3,"node_1,node_5,node_9"
tt5068268,3,"node_3,node_6,node_9"
tt28489374,3,"node_1,node_2,node_6"
tt7360566,2,"node_3,node_9"
tt16526620,2,"node_4,node_6"
tt1460391,2,"node_2,node_6"
tt7257100,3,"node_1,node_3,node_6"
tt7256244,3,"node_5,node_6,node_8"
tt4514538,2,"node_5,node_6"
tt4767482,2,"node_3,node_4"
tt1410724,3,"node_1,node_2,node_6"
tt30973492,2,"node_4,node_6"
tt40002791,3,"node_1,node_4,node_6"
tt8358836,2,"node_3,node_4"
tt5405396,3,"node_3,node_5,node_6"
tt6488450,3,"node_1,node_3,node_6"
tt3531178,3,"node_3,node_6,node_9"
tt21858182,3,"node_3,node_4,node_6"
tt2422010,3,"node_1,node_2,node_3"
tt0275415,3,"node_2,node_3,node_4"
tt3753210,2,"node_3,node_5"
tt38597816,3,"node_10,node_4,node_6"
tt5179290,3,"node_3,node_8,node_9"
tt38262477,3,"node_4,node_5,node_9"
tt14885984,3,"node_5,node_6,node_9"
tt13602402,3,"node_2,node_3,node_6"
tt37887864,3,"node_1,node_4,node_6"
tt30467925,2,"node_4,node_6"
tt14993742,3,"node_1,node_3,node_6"
tt13670806,3,"node_6,node_7,node_8"
tt5489422,3,"node_3,node_6,node_9"
tt1453507,3,"node_2,node_4,node_6"
tt9157894,3,"node_3,node_4,node_6"
tt19546020,2,"node_2,node_6"
tt40421473,3,"node_10,node_4,node_6"
tt19869894,3,"node_3,node_4,node_6"
tt1044600,3,"node_2,node_3,node_6"
tt8565084,3,"node_3,node_6,node_7"
tt28101666,3,"node_4,node_5,node_9"
tt0196780,3,"node_1,node_10,node_4"
tt15419608,3,"node_4,node_5,node_6"
tt16275742,3,"node_2,node_4,node_6"
tt2095137,2,"node_3,node_6"
tt35180663,3,"node_3,node_4,node_6"
tt4568714,3,"node_2,node_5,node_7"
tt11542790,3,"node_1,node_4,node_6"
tt31025768,3,"node_6,node_7,node_8"
tt9490732,3,"node_3,node_6,node_8"
tt5702758,3,"node_1,node_3,node_6"
tt1025586,2,"node_2,node_6"
tt12739596,3,"node_4,node_5,node_6"
tt9118856,3,"node_2,node_3,node_6"
tt11056614,3,"node_10,node_3,node_6"
tt8498682,3,"node_3,node_6,node_8"
tt28442344,3,"node_10,node_4,node_8"
tt14596754,3,"node_1,node_2,node_6"
tt9107628,3,"node_3,node_4,node_6"
tt20244124,3,"node_3,node_4,node_6"
tt6433880,3,"node_1,node_3,node_4"
tt0677203,2,"node_2,node_6"
tt7872468,3,"node_3,node_6,node_8"
tt0917134,3,"node_1,node_2,node_6"
tt15672088,3,"node_1,node_4,node_6"
tt0140962,3,"node_5,node_7,node_8"
tt7890624,3,"node_1,node_3,node_6"
tt5613346,3,"node_2,node_3,node_6"
tt13890578,3,"node_4,node_5,node_9"
tt1550084,3,"node_1,node_4,node_6"
tt30743413,3,"node_1,node_10,node_4"
tt22475986,3,"node_1,node_4,node_6"
tt0871204,3,"node_1,node_3,node_6"
tt5285588,3,"node_2,node_6,node_7"
tt32119017,3,"node_3,node_4,node_5"
tt39115619,3,"node_2,node_3,node_6"
tt0283265,2,"node_4,node_6"
tt6831514,2,"node_1,node_3"
tt39214268,3,"node_3,node_4,node_8"
tt35514023,3,"node_1,node_6,node_8"
tt5827520,3,"node_3,node_6,node_8"
tt13299490,3,"node_3,node_6,node_9"
tt41211515,3,"node_10,node_3,node_6"
tt10415170,3,"node_1,node_3,node_6"
tt8483470,3,"node_1,node_3,node_6"
tt8560194,3,"node_10,node_5,node_6"
tt0663057,3,"node_2,node_6,node_9"
tt2846644,3,"node_4,node_6,node_8"
tt14678448,3,"node_1,node_5,node_6"
tt16115454,3,"node_1,node_5,node_6"
tt15992176,2,"node_3,node_6"
tt32176470,2,"node_3,node_9"
tt21276946,2,"node_4,node_5"
tt32801113,3,"node_4,node_5,node_6"
tt2946458,2,"node_2,node_7"
tt10061936,3,"node_10,node_3,node_6"
tt6134734,3,"node_1,node_3,node_6"
tt8871264,2,"node_4,node_5"
tt1145792,3,"node_2,node_4,node_6"
tt13628638,3,"node_3,node_6,node_7"
tt29578436,3,"node_5,node_6,node_9"
tt6920060,3,"node_1,node_4,node_6"
tt2655898,3,"node_3,node_5,node_7"
tt5323976,2,"node_1,node_9"
tt28307578,2,"node_4,node_6"
tt0606446,2,"node_1,node_6"
tt9224956,2,"node_1,node_6"
tt5921846,3,"node_3,node_6,node_8"
tt14595534,3,"node_4,node_5,node_6"
tt13289576,2,"node_3,node_5"
tt5842442,2,"node_1,node_6"
tt30342552,3,"node_4,node_6,node_9"
tt1543317,3,"node_2,node_3,node_8"
tt2458212,3,"node_3,node_4,node_5"
tt1385538,3,"node_1,node_2,node_5"
tt11207490,3,"node_3,node_6,node_7"
tt8385590,3,"node_10,node_4,node_6"
tt14870602,2,"node_4,node_6"
