descriptor_ui,replication_count,nodes
D006622,3,"node_10,node_5,node_8"
D006623,6,"node_1,node_10,node_3,node_5,node_6,node_8"
D006624,3,"node_1,node_4,node_8"
D006625,5,"node_1,node_4,node_5,node_8,node_9"
D006626,4,"node_4,node_7,node_8,node_9"
D006627,5,"node_3,node_4,node_5,node_6,node_7"
D006628,3,"node_2,node_3,node_6"
D006629,2,"node_4,node_5"
D006630,3,"node_10,node_3,node_4"
D006631,3,"node_1,node_2,node_4"
D006632,5,"node_10,node_2,node_4,node_7,node_8"
D006633,3,"node_1,node_10,node_4"
D006634,3,"node_1,node_10,node_4"
D006635,3,"node_1,node_10,node_4"
D006636,3,"node_10,node_4,node_7"
D006637,3,"node_1,node_2,node_4"
D006638,3,"node_1,node_2,node_4"
D006639,3,"node_3,node_4,node_5"
D006640,3,"node_1,node_2,node_4"
D006641,5,"node_10,node_4,node_6,node_7,node_8"
D006642,3,"node_1,node_2,node_4"
D006643,3,"node_1,node_2,node_4"
D006644,5,"node_1,node_6,node_7,node_8,node_9"
D006646,3,"node_3,node_4,node_8"
D006648,3,"node_10,node_4,node_7"
D006649,2,"node_4,node_8"
D006650,6,"node_10,node_2,node_5,node_6,node_7,node_9"
D006651,7,"node_10,node_2,node_5,node_6,node_7,node_8,node_9"
D006652,5,"node_10,node_2,node_5,node_6,node_9"
D006653,3,"node_10,node_6,node_8"
D006654,3,"node_10,node_6,node_8"
D006655,3,"node_1,node_2,node_4"
D006656,4,"node_1,node_2,node_4,node_5"
D006657,2,"node_4,node_5"
D006658,3,"node_2,node_3,node_8"
D006659,3,"node_4,node_5,node_8"
D006660,2,"node_3,node_5"
D006663,3,"node_1,node_8,node_9"
D006664,3,"node_1,node_8,node_9"
D006665,3,"node_1,node_8,node_9"
D006666,3,"node_1,node_8,node_9"
D006676,3,"node_1,node_8,node_9"
D006677,3,"node_1,node_3,node_6"
D006678,3,"node_1,node_2,node_3"
D006679,5,"node_10,node_2,node_3,node_5,node_9"
D006680,2,"node_4,node_8"
D006681,5,"node_3,node_4,node_5,node_7,node_8"
D006682,5,"node_3,node_4,node_5,node_7,node_8"
D006683,5,"node_3,node_4,node_5,node_7,node_8"
D006684,5,"node_3,node_4,node_5,node_7,node_8"
D006685,7,"node_10,node_2,node_3,node_4,node_7,node_8,node_9"
D006686,3,"node_4,node_7,node_9"
D006688,3,"node_4,node_7,node_9"
D006689,5,"node_3,node_4,node_6,node_7,node_9"
D006690,3,"node_4,node_8,node_9"
D006691,4,"node_1,node_10,node_3,node_4"
D006692,3,"node_1,node_2,node_3"
D006693,3,"node_4,node_7,node_9"
D006694,6,"node_1,node_3,node_4,node_5,node_6,node_8"
D006695,4,"node_10,node_2,node_4,node_6"
D006696,3,"node_10,node_2,node_5"
D006697,3,"node_3,node_4,node_8"
D006698,3,"node_2,node_6,node_8"
D006699,3,"node_2,node_4,node_5"
D006700,3,"node_10,node_5,node_7"
D006701,4,"node_2,node_3,node_4,node_5"
D006702,3,"node_1,node_6,node_9"
D006703,3,"node_10,node_3,node_6"
D006704,3,"node_2,node_4,node_5"
D006705,3,"node_3,node_4,node_5"
D006706,3,"node_10,node_7,node_9"
D006707,5,"node_10,node_2,node_4,node_6,node_7"
D006708,3,"node_2,node_5,node_9"
D006709,3,"node_3,node_4,node_5"
D006710,5,"node_10,node_3,node_4,node_5,node_7"
D006711,5,"node_10,node_3,node_4,node_5,node_7"
D006712,8,"node_1,node_10,node_3,node_4,node_5,node_6,node_7,node_8"
D006713,3,"node_4,node_7,node_9"
D006714,3,"node_3,node_4,node_5"
D006715,3,"node_1,node_2,node_4"
D006716,6,"node_1,node_10,node_5,node_6,node_7,node_9"
D006718,3,"node_3,node_4,node_9"
D006719,3,"node_4,node_7,node_9"
D006720,2,"node_7,node_9"
D006721,3,"node_1,node_5,node_6"
D006722,5,"node_10,node_4,node_6,node_7,node_9"
D006723,3,"node_1,node_6,node_8"
D006724,3,"node_1,node_5,node_9"
D006725,1,node_3
D006726,5,"node_1,node_2,node_3,node_5,node_8"
D006727,4,"node_1,node_10,node_4,node_5"
D006728,4,"node_1,node_10,node_4,node_6"
D006729,4,"node_1,node_4,node_6,node_8"
D006730,3,"node_1,node_10,node_4"
D006732,6,"node_1,node_10,node_2,node_3,node_4,node_5"
D006733,3,"node_1,node_6,node_9"
D006734,3,"node_1,node_3,node_4"
D006735,3,"node_1,node_2,node_4"
D006736,2,"node_2,node_8"
D006737,2,"node_2,node_8"
D006738,3,"node_2,node_4,node_5"
D006739,5,"node_1,node_2,node_4,node_5,node_8"
D006740,5,"node_10,node_2,node_3,node_4,node_6"
D006741,2,"node_3,node_4"
D006742,2,"node_2,node_4"
D006743,2,"node_2,node_4"
D006744,2,"node_2,node_4"
D006745,2,"node_2,node_4"
D006746,2,"node_2,node_4"
D006747,2,"node_2,node_4"
D006748,2,"node_2,node_4"
D006749,4,"node_10,node_2,node_4,node_5"
D006750,2,"node_2,node_4"
D006751,2,"node_2,node_4"
D006752,2,"node_3,node_4"
D006753,8,"node_10,node_2,node_3,node_4,node_5,node_6,node_7,node_9"
D006754,2,"node_2,node_4"
D006755,2,"node_2,node_4"
D006756,2,"node_2,node_4"
D006757,2,"node_2,node_4"
D006758,6,"node_1,node_10,node_2,node_3,node_4,node_6"
D006759,2,"node_2,node_4"
D006760,4,"node_2,node_3,node_4,node_5"
D006761,2,"node_2,node_4"
D006762,4,"node_2,node_4,node_5,node_6"
D006763,2,"node_2,node_4"
D006764,2,"node_2,node_4"
D006765,2,"node_2,node_4"
D006766,2,"node_2,node_4"
D006767,2,"node_2,node_4"
D006768,2,"node_2,node_4"
D006769,2,"node_2,node_4"
D006770,2,"node_2,node_4"
D006771,2,"node_2,node_4"
D006772,2,"node_2,node_4"
D006773,2,"node_2,node_4"
D006774,2,"node_2,node_4"
D006775,3,"node_5,node_7,node_8"
D006776,2,"node_2,node_4"
D006777,2,"node_2,node_4"
D006778,2,"node_2,node_4"
D006779,2,"node_2,node_4"
D006780,2,"node_2,node_4"
D006781,2,"node_2,node_4"
D006782,2,"node_2,node_4"
D006783,2,"node_2,node_4"
D006784,2,"node_2,node_4"
D006785,2,"node_2,node_4"
D006786,2,"node_2,node_4"
D006787,2,"node_2,node_4"
D006788,2,"node_2,node_4"
D006789,3,"node_10,node_4,node_7"
D006790,3,"node_10,node_7,node_8"
D006791,3,"node_4,node_6,node_9"
D006792,2,"node_2,node_4"
D006793,2,"node_2,node_8"
D006794,3,"node_10,node_4,node_5"
D006795,2,"node_10,node_5"
D006796,3,"node_2,node_4,node_6"
D006797,3,"node_2,node_4,node_6"
D006798,6,"node_1,node_10,node_4,node_5,node_6,node_7"
D006799,5,"node_10,node_4,node_5,node_6,node_7"
D006800,4,"node_10,node_3,node_5,node_9"
D006801,2,"node_2,node_8"
D006802,3,"node_10,node_4,node_9"
D006803,3,"node_6,node_7,node_9"
D006804,5,"node_10,node_3,node_4,node_5,node_6"
D006805,5,"node_10,node_4,node_5,node_6,node_8"
D006806,5,"node_2,node_3,node_4,node_6,node_9"
D006808,5,"node_1,node_4,node_5,node_8,node_9"
D006809,3,"node_1,node_5,node_8"
D006810,3,"node_2,node_3,node_5"
D006811,3,"node_1,node_2,node_8"
D006812,4,"node_4,node_7,node_8,node_9"
D006813,5,"node_4,node_5,node_6,node_7,node_8"
D006814,3,"node_1,node_10,node_6"
D006815,5,"node_2,node_4,node_6,node_7,node_9"
D006816,8,"node_1,node_10,node_2,node_3,node_5,node_6,node_8,node_9"
D006818,3,"node_1,node_2,node_8"
D006819,6,"node_3,node_4,node_5,node_7,node_8,node_9"
D006820,3,"node_10,node_3,node_4"
D006821,3,"node_1,node_2,node_4"
D006822,3,"node_1,node_4,node_7"
D006823,2,"node_1,node_7"
D006824,4,"node_3,node_5,node_6,node_7"
D006825,3,"node_1,node_4,node_7"
D006826,5,"node_10,node_4,node_7,node_8,node_9"
D006827,3,"node_4,node_7,node_8"
D006828,6,"node_2,node_3,node_4,node_7,node_8,node_9"
D006829,2,"node_2,node_8"
D006830,3,"node_4,node_7,node_8"
D006831,3,"node_2,node_3,node_8"
D006832,5,"node_10,node_3,node_5,node_6,node_9"
D006833,3,"node_3,node_5,node_8"
D006834,2,"node_4,node_7"
D006835,2,"node_4,node_7"
D006836,3,"node_1,node_2,node_4"
D006837,3,"node_2,node_3,node_6"
D006838,3,"node_4,node_7,node_8"
D006839,3,"node_4,node_7,node_8"
D006840,3,"node_4,node_7,node_8"
D006841,3,"node_4,node_7,node_8"
D006842,3,"node_4,node_7,node_8"
D006843,3,"node_4,node_7,node_8"
D006844,3,"node_4,node_7,node_8"
D006845,3,"node_4,node_7,node_8"
D006846,3,"node_4,node_7,node_8"
D006847,3,"node_4,node_7,node_8"
D006848,5,"node_10,node_2,node_3,node_8,node_9"
D006849,3,"node_10,node_3,node_5"
D006850,3,"node_10,node_3,node_5"
D006851,2,"node_4,node_6"
D006852,5,"node_10,node_4,node_7,node_8,node_9"
D006853,4,"node_4,node_5,node_8,node_9"
D006854,5,"node_1,node_3,node_4,node_6,node_9"
D006856,2,"node_4,node_6"
D006857,5,"node_10,node_4,node_7,node_8,node_9"
D006858,3,"node_1,node_4,node_6"
D006859,4,"node_10,node_3,node_4,node_6"
D006860,3,"node_3,node_4,node_7"
D006861,5,"node_2,node_4,node_6,node_7,node_9"
D006862,3,"node_3,node_4,node_6"
D006863,2,"node_4,node_7"
D006864,3,"node_1,node_2,node_4"
D006865,5,"node_1,node_10,node_4,node_5,node_7"
D006867,3,"node_1,node_2,node_4"
D006868,3,"node_4,node_5,node_7"
D006869,5,"node_10,node_2,node_3,node_5,node_8"
D006871,5,"node_1,node_3,node_5,node_6,node_9"
D006872,3,"node_3,node_6,node_8"
D006873,3,"node_4,node_7,node_8"
D006874,3,"node_3,node_4,node_7"
D006875,3,"node_3,node_5,node_7"
D006876,3,"node_3,node_6,node_8"
D006877,4,"node_10,node_4,node_7,node_9"
D006878,4,"node_4,node_6,node_7,node_9"
D006879,4,"node_4,node_7,node_8,node_9"
D006880,3,"node_4,node_7,node_9"
D006881,5,"node_4,node_5,node_7,node_8,node_9"
D006882,4,"node_3,node_4,node_6,node_7"
D006884,3,"node_1,node_2,node_4"
D006885,3,"node_4,node_7,node_9"
D006886,3,"node_4,node_8,node_9"
D006887,4,"node_3,node_4,node_8,node_9"
D006888,4,"node_3,node_4,node_8,node_9"
D006889,3,"node_1,node_4,node_6"
D006892,4,"node_10,node_4,node_7,node_8"
D006893,2,"node_4,node_9"
D006894,7,"node_1,node_3,node_4,node_6,node_7,node_8,node_9"
D006895,4,"node_10,node_3,node_4,node_6"
D006896,4,"node_4,node_7,node_8,node_9"
D006897,3,"node_4,node_8,node_9"
D006898,3,"node_10,node_4,node_7"
D006899,3,"node_1,node_2,node_4"
D006900,6,"node_1,node_10,node_4,node_5,node_7,node_8"
D006901,3,"node_3,node_4,node_5"
D006902,5,"node_3,node_4,node_7,node_8,node_9"
D006903,3,"node_1,node_2,node_4"
D006904,3,"node_1,node_2,node_4"
D006906,3,"node_4,node_7,node_8"
D006907,5,"node_1,node_3,node_4,node_6,node_9"
D006908,5,"node_1,node_3,node_4,node_6,node_9"
D006909,3,"node_3,node_4,node_5"
D006910,3,"node_2,node_4,node_7"
D006911,3,"node_1,node_2,node_4"
D006912,3,"node_4,node_8,node_9"
D006913,3,"node_1,node_2,node_4"
D006914,3,"node_3,node_4,node_9"
D006915,3,"node_3,node_4,node_9"
D006916,3,"node_3,node_4,node_5"
D006917,3,"node_4,node_8,node_9"
D006918,3,"node_4,node_7,node_8"
D006919,3,"node_4,node_7,node_8"
D006920,5,"node_2,node_3,node_4,node_5,node_6"
D006921,3,"node_3,node_4,node_8"
D006922,2,"node_2,node_8"
D006923,4,"node_4,node_7,node_8,node_9"
D006924,4,"node_1,node_6,node_8,node_9"
D006925,1,node_3
D006926,2,"node_2,node_8"
D006927,2,"node_2,node_8"
D006928,3,"node_1,node_2,node_8"
D006929,3,"node_3,node_7,node_8"
D006930,4,"node_10,node_2,node_3,node_4"
D006931,3,"node_10,node_3,node_5"
D006932,2,"node_2,node_3"
D006933,5,"node_3,node_4,node_5,node_7,node_8"
D006934,3,"node_3,node_4,node_7"
D006935,2,"node_2,node_3"
D006936,3,"node_3,node_7,node_8"
D006937,3,"node_3,node_4,node_7"
D006938,5,"node_3,node_4,node_5,node_7,node_8"
D006939,3,"node_2,node_3,node_8"
D006940,2,"node_1,node_3"
D006941,4,"node_10,node_2,node_3,node_4"
D006942,5,"node_2,node_3,node_4,node_6,node_9"
D006943,3,"node_3,node_4,node_7"
D006944,3,"node_3,node_8,node_9"
D006945,3,"node_2,node_3,node_6"
D006946,3,"node_3,node_4,node_7"
D006947,3,"node_3,node_4,node_7"
D006948,4,"node_10,node_2,node_3,node_4"
D006949,3,"node_3,node_4,node_7"
D006950,5,"node_3,node_4,node_5,node_7,node_8"
D006951,3,"node_3,node_4,node_7"
D006952,5,"node_3,node_4,node_5,node_7,node_8"
D006953,5,"node_3,node_4,node_5,node_7,node_8"
D006954,5,"node_3,node_4,node_5,node_7,node_8"
D006955,3,"node_3,node_4,node_7"
D006956,2,"node_1,node_3"
D006957,3,"node_1,node_3,node_5"
D006958,4,"node_1,node_3,node_5,node_9"
D006959,5,"node_10,node_2,node_3,node_5,node_8"
D006960,7,"node_10,node_2,node_3,node_4,node_5,node_7,node_8"
D006961,2,"node_3,node_8"
D006962,2,"node_3,node_8"
D006963,2,"node_2,node_3"
D006964,5,"node_10,node_3,node_4,node_5,node_8"
D006965,2,"node_2,node_3"
D006966,5,"node_10,node_3,node_4,node_5,node_8"
D006967,2,"node_3,node_9"
D006968,2,"node_3,node_9"
D006969,2,"node_3,node_9"
D006970,5,"node_1,node_10,node_3,node_6,node_8"
D006971,2,"node_3,node_4"
D006972,5,"node_1,node_10,node_3,node_5,node_6"
D006973,2,"node_1,node_3"
D006974,2,"node_1,node_3"
D006975,3,"node_3,node_6,node_8"
D006976,4,"node_1,node_3,node_4,node_8"
D006977,6,"node_1,node_10,node_2,node_3,node_5,node_8"
D006978,6,"node_1,node_10,node_2,node_3,node_5,node_8"
D006979,2,"node_3,node_5"
D006980,3,"node_3,node_6,node_8"
D006981,3,"node_3,node_6,node_8"
D006982,3,"node_10,node_3,node_4"
D006983,3,"node_2,node_3,node_6"
D006984,3,"node_1,node_2,node_3"
D006985,4,"node_2,node_3,node_7,node_8"
D006986,3,"node_3,node_5,node_7"
D006987,4,"node_10,node_2,node_3,node_4"
D006988,4,"node_1,node_2,node_3,node_7"
D006990,6,"node_2,node_3,node_4,node_5,node_6,node_9"
D006991,3,"node_4,node_5,node_8"
D006992,5,"node_4,node_5,node_6,node_7,node_8"
D006993,3,"node_1,node_10,node_4"
D006994,3,"node_3,node_7,node_8"
D006995,5,"node_3,node_4,node_5,node_7,node_8"
D006996,3,"node_3,node_4,node_7"
D006997,3,"node_2,node_4,node_6"
D006998,3,"node_1,node_6,node_7"
D006999,3,"node_2,node_3,node_8"
D007000,1,node_3
D007001,3,"node_1,node_4,node_5"
D007002,3,"node_1,node_4,node_5"
D007003,3,"node_3,node_4,node_7"
D007004,3,"node_1,node_10,node_4"
D007005,3,"node_4,node_7,node_8"
D007006,3,"node_2,node_3,node_8"
D007007,3,"node_2,node_3,node_6"
D007008,3,"node_3,node_4,node_7"
D007009,5,"node_3,node_4,node_5,node_7,node_8"
D007010,3,"node_3,node_4,node_7"
D007011,2,"node_3,node_8"
D007012,8,"node_1,node_10,node_3,node_4,node_5,node_7,node_8,node_9"
D007013,4,"node_1,node_10,node_3,node_4"
D007014,5,"node_3,node_4,node_5,node_7,node_8"
D007015,7,"node_10,node_2,node_3,node_4,node_5,node_7,node_8"
D007016,3,"node_3,node_5,node_7"
D007017,2,"node_5,node_7"
D007018,5,"node_10,node_3,node_4,node_5,node_8"
D007019,2,"node_3,node_4"
D007020,4,"node_3,node_4,node_5,node_8"
D007021,7,"node_10,node_2,node_3,node_5,node_6,node_8,node_9"
D007022,2,"node_1,node_3"
D007023,3,"node_2,node_4,node_5"
D007024,4,"node_1,node_10,node_3,node_4"
D007025,3,"node_1,node_4,node_8"
D007026,3,"node_1,node_4,node_8"
D007027,3,"node_10,node_3,node_5"
D007028,4,"node_1,node_4,node_5,node_6"
D007029,5,"node_10,node_3,node_4,node_5,node_8"
D007030,4,"node_1,node_2,node_4,node_8"
D007031,3,"node_1,node_4,node_8"
D007032,3,"node_1,node_4,node_8"
D007033,3,"node_1,node_4,node_8"
D007034,3,"node_1,node_4,node_8"
D007035,2,"node_2,node_3"
D007036,3,"node_3,node_5,node_8"
D007037,3,"node_3,node_6,node_8"
D007038,3,"node_10,node_3,node_4"
D007039,3,"node_2,node_3,node_6"
D007040,4,"node_2,node_3,node_7,node_8"
D007041,3,"node_1,node_2,node_4"
D007042,3,"node_4,node_8,node_9"
D007043,2,"node_2,node_8"
D007044,2,"node_5,node_6"
D007045,2,"node_5,node_6"
D007046,3,"node_1,node_3,node_6"
D007047,3,"node_10,node_2,node_5"
D007048,2,"node_4,node_8"
D007049,2,"node_2,node_3"
D007050,4,"node_4,node_5,node_8,node_9"
D007051,3,"node_4,node_7,node_8"
D007052,3,"node_4,node_7,node_9"
D007053,6,"node_4,node_5,node_6,node_7,node_8,node_9"
D007054,5,"node_10,node_4,node_6,node_7,node_9"
D007055,4,"node_1,node_10,node_2,node_6"
D007057,5,"node_2,node_3,node_5,node_6,node_9"
D007059,2,"node_2,node_8"
D007060,5,"node_1,node_10,node_3,node_6,node_9"
D007061,3,"node_1,node_5,node_6"
D007062,4,"node_1,node_3,node_6,node_9"
D007063,3,"node_1,node_6,node_9"
D007064,3,"node_1,node_2,node_4"
D007065,5,"node_1,node_4,node_6,node_7,node_8"
D007066,3,"node_1,node_2,node_4"
D007067,5,"node_1,node_3,node_4,node_7,node_9"
D007068,3,"node_1,node_2,node_4"
D007069,3,"node_4,node_7,node_8"
D007070,2,"node_4,node_5"
D007071,2,"node_4,node_5"
D007072,2,"node_4,node_5"
D007073,2,"node_4,node_5"
D007074,2,"node_4,node_5"
D007075,2,"node_4,node_5"
D007076,2,"node_2,node_8"
D007077,3,"node_3,node_6,node_7"
D007078,5,"node_3,node_4,node_6,node_7,node_8"
D007079,3,"node_3,node_6,node_7"
D007080,3,"node_1,node_6,node_9"
D007081,3,"node_2,node_5,node_7"
D007082,3,"node_1,node_6,node_9"
D007083,3,"node_1,node_3,node_6"
D007084,3,"node_1,node_3,node_6"
D007085,3,"node_1,node_2,node_8"
D007086,2,"node_2,node_9"
D007087,3,"node_1,node_5,node_6"
D007088,7,"node_10,node_2,node_3,node_4,node_6,node_8,node_9"
D007089,4,"node_10,node_2,node_5,node_9"
D007090,5,"node_10,node_2,node_5,node_6,node_9"
D007091,2,"node_2,node_9"
D007092,3,"node_10,node_6,node_8"
D007093,3,"node_4,node_7,node_8"
D007094,3,"node_4,node_7,node_9"
D007095,4,"node_10,node_4,node_7,node_8"
D007096,3,"node_4,node_7,node_9"
D007097,3,"node_10,node_4,node_7"
D007098,6,"node_10,node_3,node_4,node_5,node_7,node_9"
D007099,3,"node_4,node_8,node_9"
D007100,3,"node_1,node_6,node_9"
D007101,2,"node_5,node_6"
D007102,3,"node_2,node_3,node_6"
D007103,2,"node_5,node_6"
D007104,6,"node_10,node_2,node_5,node_6,node_7,node_9"
D007105,2,"node_3,node_9"
D007106,5,"node_1,node_4,node_5,node_7,node_8"
D007107,2,"node_1,node_9"
D007108,3,"node_1,node_4,node_7"
D007109,2,"node_4,node_7"
D007110,2,"node_4,node_7"
D007111,2,"node_4,node_7"
D007112,2,"node_4,node_7"
D007113,2,"node_4,node_7"
D007114,6,"node_2,node_3,node_4,node_5,node_6,node_7"
D007115,5,"node_3,node_4,node_5,node_6,node_7"
D007116,5,"node_3,node_4,node_5,node_6,node_7"
D007117,5,"node_3,node_4,node_5,node_6,node_7"
D007118,4,"node_4,node_5,node_6,node_7"
D007119,4,"node_3,node_4,node_6,node_9"
D007120,5,"node_1,node_10,node_6,node_7,node_8"
D007121,3,"node_4,node_5,node_7"
D007122,6,"node_10,node_2,node_5,node_6,node_7,node_9"
D007123,6,"node_10,node_2,node_5,node_6,node_7,node_9"
D007124,4,"node_4,node_5,node_6,node_7"
D007125,3,"node_10,node_6,node_8"
D007126,4,"node_4,node_5,node_7,node_8"
D007127,2,"node_4,node_5"
D007128,2,"node_4,node_5"
D007129,4,"node_4,node_5,node_7,node_8"
D007130,5,"node_10,node_4,node_5,node_7,node_8"
D007131,4,"node_4,node_5,node_7,node_8"
D007132,2,"node_4,node_5"
D007133,2,"node_4,node_5"
D007134,2,"node_6,node_7"
D007135,4,"node_10,node_4,node_5,node_7"
D007136,2,"node_4,node_5"
D007137,2,"node_4,node_5"
D007138,2,"node_4,node_5"
D007139,2,"node_4,node_5"
D007140,2,"node_4,node_5"
D007141,2,"node_4,node_5"
D007142,2,"node_4,node_5"
D007143,2,"node_4,node_5"
D007144,2,"node_4,node_5"
D007145,2,"node_4,node_5"
D007146,2,"node_4,node_5"
D007147,2,"node_4,node_5"
D007148,2,"node_4,node_5"
D007150,7,"node_10,node_2,node_5,node_6,node_7,node_8,node_9"
D007152,4,"node_2,node_4,node_6,node_7"
D007153,3,"node_3,node_5,node_9"
D007154,3,"node_3,node_8,node_9"
D007155,3,"node_1,node_10,node_4"
D007156,2,"node_4,node_7"
D007157,3,"node_10,node_4,node_7"
D007158,3,"node_5,node_6,node_7"
D007159,6,"node_10,node_2,node_5,node_6,node_7,node_9"
D007160,3,"node_3,node_6,node_9"
D007161,5,"node_3,node_4,node_6,node_7,node_9"
D007162,2,"node_4,node_5"
D007163,4,"node_4,node_5,node_6,node_7"
D007164,2,"node_1,node_4"
D007165,5,"node_3,node_4,node_5,node_6,node_7"
D007166,3,"node_1,node_10,node_4"
D007167,3,"node_3,node_4,node_5"
D007168,3,"node_1,node_2,node_4"
D007169,4,"node_2,node_3,node_5,node_6"
D007171,3,"node_2,node_6,node_9"
D007172,7,"node_1,node_10,node_2,node_3,node_5,node_6,node_9"
D007173,3,"node_10,node_6,node_8"
D007174,3,"node_1,node_3,node_6"
D007175,3,"node_1,node_6,node_9"
D007177,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D007178,4,"node_3,node_5,node_6,node_7"
D007179,2,"node_2,node_9"
D007180,3,"node_1,node_10,node_3"
D007181,5,"node_1,node_4,node_6,node_7,node_8"
D007182,3,"node_1,node_4,node_8"
D007183,3,"node_2,node_3,node_4"
D007184,5,"node_2,node_3,node_5,node_6,node_8"
D007185,2,"node_5,node_8"
D007186,3,"node_5,node_7,node_8"
D007187,3,"node_2,node_8,node_9"
D007188,3,"node_1,node_5,node_8"
D007189,5,"node_4,node_5,node_7,node_8,node_9"
D007190,5,"node_10,node_4,node_7,node_8,node_9"
D007191,4,"node_4,node_7,node_8,node_9"
D007192,5,"node_4,node_5,node_7,node_8,node_9"
D007193,3,"node_2,node_3,node_4"
D007194,3,"node_1,node_6,node_8"
D007195,3,"node_1,node_2,node_6"
D007196,3,"node_1,node_5,node_6"
D007197,3,"node_10,node_3,node_4"
D007198,3,"node_10,node_3,node_4"
D007199,3,"node_10,node_3,node_4"
D007200,3,"node_4,node_8,node_9"
D007201,3,"node_5,node_6,node_9"
D007202,2,"node_1,node_4"
D007203,3,"node_4,node_8,node_9"
D007204,4,"node_10,node_2,node_4,node_6"
D007205,3,"node_4,node_6,node_7"
D007206,3,"node_1,node_6,node_9"
D007207,3,"node_1,node_6,node_9"
D007208,3,"node_4,node_8,node_9"
D007209,3,"node_1,node_2,node_4"
D007210,3,"node_4,node_8,node_9"
D007211,3,"node_4,node_8,node_9"
D007212,3,"node_4,node_8,node_9"
D007213,3,"node_4,node_8,node_9"
D007214,4,"node_1,node_2,node_6,node_8"
D007215,3,"node_4,node_7,node_8"
D007216,4,"node_4,node_7,node_8,node_9"
D007217,4,"node_4,node_7,node_8,node_9"
D007218,5,"node_10,node_2,node_5,node_6,node_8"
D007219,3,"node_10,node_5,node_7"
D007220,4,"node_2,node_4,node_6,node_7"
D007221,3,"node_10,node_5,node_6"
D007222,4,"node_1,node_3,node_4,node_9"
D007223,2,"node_10,node_3"
D007224,3,"node_2,node_4,node_5"
D007225,5,"node_10,node_4,node_6,node_7,node_9"
D007226,5,"node_1,node_10,node_4,node_5,node_6"
D007227,3,"node_4,node_7,node_9"
D007228,3,"node_3,node_5,node_7"
D007229,2,"node_2,node_9"
D007230,2,"node_10,node_3"
D007231,2,"node_10,node_3"
D007232,3,"node_3,node_5,node_9"
D007233,2,"node_10,node_3"
D007234,2,"node_10,node_3"
D007235,3,"node_3,node_5,node_9"
D007236,2,"node_10,node_3"
D007237,3,"node_2,node_5,node_9"
D007238,2,"node_2,node_3"
D007239,2,"node_1,node_3"
D007240,3,"node_1,node_2,node_3"
D007241,4,"node_1,node_10,node_2,node_3"
D007242,3,"node_1,node_2,node_3"
D007243,3,"node_1,node_2,node_3"
D007244,5,"node_10,node_3,node_4,node_6,node_9"
D007245,3,"node_1,node_4,node_8"
D007246,3,"node_2,node_3,node_9"
D007247,4,"node_2,node_3,node_8,node_9"
D007248,4,"node_10,node_2,node_3,node_9"
D007249,2,"node_2,node_3"
D007250,3,"node_2,node_3,node_4"
D007251,4,"node_1,node_10,node_3,node_8"
D007252,3,"node_4,node_7,node_8"
D007253,5,"node_10,node_2,node_7,node_8,node_9"
D007254,2,"node_2,node_9"
D007255,3,"node_2,node_8,node_9"
D007256,3,"node_2,node_6,node_9"
D007257,3,"node_1,node_2,node_9"
D007258,5,"node_2,node_3,node_4,node_6,node_9"
D007259,7,"node_10,node_3,node_4,node_5,node_6,node_7,node_8"
D007260,3,"node_5,node_7,node_8"
D007261,3,"node_1,node_3,node_5"
